# time e1bpip e2bpip e3bpip e4bpip edisp ebuck eele etot
32650 325.53449501947380895 2892.0150850008931229 77.469554562045743751 0 0 0 -3980.1669085929142966 -2444.0603784190934675
32700 298.15217502058351329 2835.281926818825923 62.701814647522944313 0 0 0 -3901.0904674226221687 -2438.8947335024777203
32750 342.17156155020762753 2692.3450198991877187 66.30943494996651566 0 0 0 -3819.9026435462328664 -2406.3086562597354714
32800 319.6142950787283894 2697.0535140794363542 58.441112084226418233 0 0 0 -3810.7690344699885827 -2420.8558003353723507
32850 352.78405796364592106 2674.7670183950581304 70.970423756855566921 0 0 0 -3812.2747904660755012 -2399.9305895475408761
32900 318.30913091018965133 2832.5497429977917818 78.879760802305369793 0 0 0 -3879.508721378338123 -2391.7569178248727439
32950 342.91708146432142712 2911.5099402506475599 69.113922643912758303 0 0 0 -3954.6729036863193869 -2403.4169405595930584
33000 329.72353383312679398 2800.6433386844837514 73.84445284840973045 0 0 0 -3898.8458285780752703 -2431.0390644226099539
33050 311.87611624057285553 2739.8471777871454833 71.517529059739246122 0 0 0 -3859.9654643890471561 -2456.6236952199351435
33100 351.60658754909161416 2776.0823719150007491 82.875636111242158677 0 0 0 -3875.5840445244170951 -2392.0522954935449889
33150 332.88241396064347555 2724.5266853177035955 80.574976352321144191 0 0 0 -3819.036476222836427 -2382.9252340265952625
33200 339.15059893757398868 2620.6508195617225283 67.796542152238686185 0 0 0 -3758.5581149936933798 -2392.3653749445447829
33250 319.27488929944320262 2659.790455574254338 76.181067282279911979 0 0 0 -3775.2051723804634094 -2399.1452964309319213
33300 307.69125230102224577 2716.5965639735313744 63.592799690418203795 0 0 0 -3795.1644721164202565 -2410.5567313253777684
33350 321.81938418394253176 2871.1277128791839459 58.075348516805469501 0 0 0 -3913.1660898118425393 -2429.232401881815349
33400 305.54635932448240965 2973.8153061648331459 60.910971031185432878 0 0 0 -3988.4460995346184973 -2451.5771542747843341
33450 318.43898684989289904 2982.3640389810971101 59.616317807026263154 0 0 0 -4023.1685980428774201 -2474.2743724015631415
33500 313.52724031136267513 2822.9094573255506475 61.684449885770966659 0 0 0 -3934.2468332594035019 -2477.4442138554109079
33550 296.71130103405357659 2767.7991165605317292 77.579096563017458266 0 0 0 -3880.3456796703540022 -2457.0212262357886175
33600 311.45410974426613393 2822.218634042249505 69.039836784829049066 0 0 0 -3934.7893983494909662 -2459.1009551078163895
33650 291.19695795059925558 2681.6958653810747819 71.097753044482573159 0 0 0 -3852.8471475254682446 -2483.3716311573552957
33700 309.38980936257382837 2696.6884270060895687 64.597507142751894094 0 0 0 -3832.3521256209241983 -2436.2495030934442184
33750 305.89664189546954276 2755.2605117793036698 71.960665586898912238 0 0 0 -3854.5303603609263519 -2411.5823888185595933
33800 344.01799875050312494 2804.2272117892975984 46.327400063504910577 0 0 0 -3883.710699015670798 -2400.6865041909823049
33850 304.64960553531335563 2877.4267390152235748 52.483437855884787382 0 0 0 -3960.2066424722111151 -2460.8056917244921351
33900 308.45464148959513295 2732.6045839851853998 63.333520579538571837 0 0 0 -3873.4229176766475575 -2456.8663341953792951
33950 311.28872530179467049 2745.0552030073467904 63.746206725202540611 0 0 0 -3881.6213516626894489 -2460.3980828451176421
34000 324.20785898323435958 2850.9171234440964326 69.622400164330144889 0 0 0 -3914.532690983757675 -2411.7986550854998313
34050 313.83972206340160938 2822.210321121785455 66.280825270199429156 0 0 0 -3877.1207502292891149 -2403.7720810960345261
34100 323.97457230067021783 2814.2371971729598954 71.44904095838408864 0 0 0 -3904.0433017369909976 -2418.740142606664449
34150 343.57325134124903343 2675.4741164417437176 68.569486521867744955 0 0 0 -3826.3215515105462146 -2418.0159542955420875
34200 312.89306916425823601 2681.679651233599543 75.383077558017447473 0 0 0 -3781.0352479568755371 -2389.6940804475884761
34250 312.80768645257512617 2744.2037745141597043 67.151609377829160508 0 0 0 -3820.109636647734078 -2405.2539886635013318
34300 323.58234245798496431 2888.5910805917510515 67.363538837732107822 0 0 0 -3952.7896708179432608 -2437.5515975463458744
34350 326.25384911291104117 2827.875697417478932 65.300758637339583856 0 0 0 -3905.8138902581567891 -2437.3993802563331883
34400 319.01595212571521643 2791.9085646901785367 74.788609371200379883 0 0 0 -3875.6320487374596269 -2432.5582678324262815
34450 323.63543069986542378 2835.1231311677693157 88.459774785074557713 0 0 0 -3912.3763772357433481 -2420.9774292059005347
34500 326.1746998753296225 2686.3223563598876353 80.025898435057257529 0 0 0 -3788.3282021540935602 -2394.9754058795710989
34550 335.06392148919735519 2613.1391042811223997 67.285161780342889415 0 0 0 -3690.9844621456368259 -2345.2566796269748011
34600 313.57488936782584688 2662.0793041178540079 71.00092301362437297 0 0 0 -3728.3892916247100402 -2363.2225673373554855
34650 335.34649151312021331 2632.2128714505311109 74.984597460804195634 0 0 0 -3744.1450777037607622 -2382.6236310639551448
34700 324.52479427381518917 2767.6073329941673364 76.839054794333975451 0 0 0 -3822.4802257939099945 -2382.0835062862197447
34750 312.01065612713193786 2779.9323110914619974 77.727257442511486829 0 0 0 -3860.9768016219532001 -2424.3654097610397002
34800 319.58999072221359938 2816.2232515806808806 73.506290239295992706 0 0 0 -3876.8475471718543304 -2409.260004249839767
34850 314.62517418908720401 2744.3862327129709229 81.216358904027359245 0 0 0 -3852.948119376694649 -2434.1133334585792909
34900 333.20768249396235205 2649.5773344066583377 81.233629771127027652 0 0 0 -3776.9824624344128097 -2394.400121079616838
34950 295.25245307923046312 2649.6198015782383663 61.893790744835520456 0 0 0 -3747.8354536897481921 -2419.330318573292061
35000 330.17657265255803622 2752.6790753351751846 75.712671105485824796 0 0 0 -3842.0321200477551429 -2401.223545404242941
35050 313.47867536420210399 2912.8154158676957195 71.517780604103222686 0 0 0 -3920.3866025044171693 -2402.3647684569800731
35100 339.32465629486887337 2807.8340395963250558 55.669950134781664985 0 0 0 -3836.5632520285871578 -2376.2422142879790954
35150 321.11797230793507651 2651.0910566297297919 54.07344491773807249 0 0 0 -3723.8026673247954932 -2382.6595954905815233
35200 308.49283078687767556 2628.1530980491806986 66.722684227294990933 0 0 0 -3725.7382686180262681 -2398.9012811518209674
35250 315.06700819039190264 2660.5819771842598129 55.80458056608232198 0 0 0 -3729.266408346119988 -2395.2498024623441779
35300 344.34234449670492495 2812.6911762293962056 57.807860415061128379 0 0 0 -3879.1078613150366436 -2408.6578212718386567
35350 314.44014991159025385 2826.6214306167235009 64.174809271499881902 0 0 0 -3891.3608113995596796 -2434.8803087368496563
35400 313.27553708276991529 2782.4432999454725177 67.770827062693399512 0 0 0 -3846.8592491233339388 -2411.8008159874134435
35450 311.58306882545048211 2782.8156669217555645 61.849185189531191043 0 0 0 -3849.8538389884920434 -2420.6923719453634476
35500 327.07243419683970842 2719.8808624207194953 68.296124731186154122 0 0 0 -3841.591542244912489 -2430.0384617493432415
35550 302.78815713928065634 2660.7800260164749488 73.965351384562865178 0 0 0 -3743.876831860938637 -2384.7063187186213327
35600 342.3420150487115734 2660.4534554953856968 71.630562372709704277 0 0 0 -3746.6767629196888265 -2345.2144604123068348
35650 326.5510888180767779 2629.5125792531075604 59.138495585637329555 0 0 0 -3699.3901868696084421 -2354.4802071469239308
35700 351.25915750023341388 2729.2402536367599168 77.988066730717093833 0 0 0 -3815.3277670196284816 -2366.8071668997745292
35750 320.42817864013272811 2828.4977353017429778 71.597641078078950727 0 0 0 -3877.9471645427356634 -2407.365945932953764
35800 306.12169692750285321 2808.0123604568179871 80.505417579503358638 0 0 0 -3897.8203819627506164 -2443.6192251069082886
35850 331.69568409635684247 2729.0979686053333353 65.99483556243512794 0 0 0 -3839.3399814444583171 -2424.0705328080357503
35900 302.59611733442051218 2663.6598651970061837 71.443732914816024504 0 0 0 -3774.5385537748106799 -2417.9917171387101007
35950 327.49838956602809503 2584.1424110273787846 72.023094602332506042 0 0 0 -3752.7401735984931292 -2417.4678282200361537
36000 311.63473543765195473 2673.7003978163993452 66.731071720205662245 0 0 0 -3778.1760458319417921 -2406.3893919691563497
36050 335.9309329838240501 2723.1956332473018847 68.04875437945489125 0 0 0 -3805.8124641436425009 -2379.3688934842557501
36100 325.06548411701396617 2816.9797877134733426 72.105871111618597524 0 0 0 -3867.4912069543988764 -2389.3231905490893041
36150 329.65295746570427582 2801.4232029942531881 83.165611393413371388 0 0 0 -3880.9605524617941228 -2400.1912801420685355
36200 324.30690184600496195 2797.6444516819979071 76.748725844003018892 0 0 0 -3869.6584376712576159 -2402.5134952607622836
36250 299.65189501529783911 2800.4374520348505939 79.680988482256736916 0 0 0 -3880.695469862272148 -2433.1989323117368258
36300 322.6934555252979635 2779.8517082574730921 77.761384604760294792 0 0 0 -3874.8190745499650802 -2413.3315867421652001
36350 300.97622384520991545 2782.7775933164293747 69.727563104283404982 0 0 0 -3868.7454185228807546 -2421.0086082276739035
36400 307.23575922735631138 2682.1227295177195629 59.891534356703964193 0 0 0 -3774.6058580392318618 -2383.504760518126659
36450 324.21705899958897135 2586.2454261458724432 71.903566797998891502 0 0 0 -3737.5612831546823145 -2378.3631274989616031
36500 322.26464887798522341 2651.5246983603087756 74.323566292752190066 0 0 0 -3776.2768686451363465 -2373.7903126170872383
36550 326.08273503726405806 2784.9571439109431594 71.124066310320969819 0 0 0 -3862.8030473509984404 -2374.188300415280537
36600 315.36466512076401614 2692.1085708315235934 84.402486981266136468 0 0 0 -3814.4570362421259233 -2385.2609267804004958
36650 346.37189909432009927 2806.2699669825060482 83.654227808195201987 0 0 0 -3913.2127708177536078 -2385.4748333381298835
36700 335.93408844170232896 2774.7519416368782004 72.902168850034712477 0 0 0 -3856.2960906354865074 -2371.2937064669513347
36750 314.293792882337641 2820.518143253110793 63.436077320590392503 0 0 0 -3868.7508998120347314 -2389.0326032214406951
36800 343.22508226888152194 2726.5382382439943285 65.779914599386160035 0 0 0 -3824.9044468238453192 -2375.0868027846604491
36850 314.64140528502173311 2574.3123960880270715 69.901040372557048386 0 0 0 -3712.6969552014793408 -2382.6185773256179345
36900 306.75715136577798603 2628.0612169275136694 68.822047084061168221 0 0 0 -3739.0487228321771909 -2378.1641578286462391
36950 296.03023747839506541 2739.1193612649658462 72.302272502840878587 0 0 0 -3785.0314010229835731 -2367.0638977017815705
37000 322.03723503717981202 2740.9557718327914699 65.49182964940885654 0 0 0 -3793.0580057078850587 -2369.5768188684783127
37050 310.6688470350247826 2805.6567471111025043 66.617021330025266934 0 0 0 -3847.1373332556167952 -2396.7230241882889459
37100 315.02024716270392446 2808.7359835058650788 72.638108812082492705 0 0 0 -3844.4367878874058988 -2387.0895497235260336
37150 326.3221770671611921 2699.0689256202604156 89.758966527789368683 0 0 0 -3808.8034290120258447 -2397.7602427841106874
37200 317.06433678352362904 2687.1569186031429126 68.586962910475321564 0 0 0 -3786.0480637123409906 -2415.2316643524936808
37250 329.98777105360068163 2858.1746889139849372 72.324320984412736379 0 0 0 -3904.3869200273529714 -2396.3287684779643314
37300 333.48486236850590103 2926.3973561002712813 63.315373608723376719 0 0 0 -3975.5464287102231538 -2433.2892021774691784
37350 284.38161338923981702 2785.5703431975989588 59.035488882015449974 0 0 0 -3841.5005004684157939 -2430.3373528489023556
37400 290.87458559662695734 2598.7688828309364908 57.089284266935123924 0 0 0 -3735.2983133526813617 -2437.7749961461977364
37450 317.8617895108434368 2598.2023202487089293 60.580754488024204818 0 0 0 -3766.1740342476723526 -2434.9727534973726506
37500 333.6196465176599304 2765.498599926299903 68.976004413945616989 0 0 0 -3878.8840412384397496 -2412.2846866972759017
37550 331.20219490863695455 2779.8643916457695013 57.811010311052164923 0 0 0 -3855.9829843436123156 -2397.8480188539560913
37600 309.20413961195060892 2726.9098234755874728 57.060410613210301278 0 0 0 -3811.3671172236513485 -2407.4294855931311758
37650 336.05294827279874426 2648.2826150681912623 61.822947022099498326 0 0 0 -3770.6020142826773736 -2398.7583975203247064
37700 319.18552467379959126 2798.5244339048681468 67.411302184413358418 0 0 0 -3847.0677196498372723 -2391.0883811606418021
37750 315.4100334038228084 2719.1563802133382524 70.182231270093751618 0 0 0 -3774.1756848941895441 -2385.465547717222762
37800 310.49026603957463522 2791.0322691340561505 72.639591564842433513 0 0 0 -3848.0828877023109271 -2413.3909683278116063
37850 307.44175913216031404 2829.0159474993270123 79.34035528796087533 0 0 0 -3849.3867868652992001 -2377.2607543417470879
37900 328.74541797562034162 2701.5684878437177758 80.472758140408615191 0 0 0 -3810.4891650738018143 -2397.0696868455615913
37950 337.64797127647705111 2653.8672593900128049 77.341142908099399733 0 0 0 -3772.7743148942140579 -2380.2150198741583154
38000 275.9072985748319411 2590.7064542053467449 77.76737688302762308 0 0 0 -3726.1742977124804383 -2430.0373958122891054
38050 315.5478893903180051 2702.4780705124749147 56.134877552146733137 0 0 0 -3786.0033353989756506 -2402.4481877193884429
38100 318.42459174044654446 2859.5065390424015277 62.389547346020805207 0 0 0 -3906.842515954288956 -2415.1114305455439535
38150 301.10860706066375769 2834.2269807344287074 69.690227499827145152 0 0 0 -3873.7114226878902628 -2408.2063194841093718
38200 295.40624447528699648 2812.2041101522208919 78.196952539634708046 0 0 0 -3885.0392449794080676 -2429.737526936078666
38250 311.19454612003664806 2665.5305013639913341 75.277622818512696767 0 0 0 -3806.5773365164304778 -2429.7715836450051938
38300 310.28258690375389506 2667.7309437309891109 79.971394000090825216 0 0 0 -3799.4916419236774345 -2409.6187019701415011
38350 321.54229256650648949 2650.9157576675011114 84.703986573132553417 0 0 0 -3765.481116023827326 -2371.1498028430501108
38400 314.27425264612622868 2636.8575895969916019 78.593348349319896329 0 0 0 -3748.2517733844870236 -2378.1586869173233936
38450 321.63552825477160013 2784.6662855080785448 78.575605395475861314 0 0 0 -3843.5539161975420939 -2367.8948306265388055
38500 315.51600817278114164 2710.0535609855724033 70.892416306469655751 0 0 0 -3779.7225922866236942 -2373.5341643927895348
38550 334.17087449786572506 2734.9021939474214378 78.099372103085471508 0 0 0 -3830.6211658005804566 -2388.8710204237931976
38600 346.51052324630518342 2806.3132363510703726 62.771477379382119466 0 0 0 -3873.561934270303027 -2387.7213456225490518
38650 352.68831208062431415 2898.7062427026830846 79.441507115959666407 0 0 0 -3948.9319193241808534 -2367.740837440022915
38700 300.95233753877164418 2727.6490261991048101 76.617161116143762456 0 0 0 -3830.0017939633444257 -2407.3269163630620824
38750 309.63040988710702095 2585.8606728398253836 73.856704558941402183 0 0 0 -3721.8899186818043745 -2371.5604804331042033
38800 335.23386142686172207 2685.7243616388386727 62.552823267680601305 0 0 0 -3796.1023672235960476 -2365.477984477199243
38850 346.58870892735006919 2751.0365870867708509 66.497214605996930459 0 0 0 -3867.6078280140191055 -2381.7022898377208548
38900 326.06413781462856605 2687.7022490453673527 65.937238924400475071 0 0 0 -3813.2342710147454454 -2395.9905847893651298
38950 315.57899463605218671 2609.8024022565696214 64.529036635596625615 0 0 0 -3724.0583840187346141 -2372.9597130906740858
39000 324.76804536943927815 2709.2662019724393758 63.844925402329117503 0 0 0 -3791.2899325110756763 -2368.4867133413449665
39050 337.47605988407684663 2792.6009732106022057 75.655289917023196722 0 0 0 -3918.8968430106970118 -2423.4765406502028782
39100 307.02395285481082965 2786.9772516957209518 79.036440495302628051 0 0 0 -3886.9982234659914866 -2429.8123901992812534
39150 313.28107724479667695 2756.3212233850044868 93.026505346237371441 0 0 0 -3884.7203749816590062 -2429.5389334220126329
39200 341.75278786363844574 2721.6377097207496263 79.34897294320022354 0 0 0 -3840.8386353051591868 -2401.1797766714780664
39250 332.82058120157796566 2770.7660835397696246 72.827811330273291901 0 0 0 -3837.3913381218826544 -2375.8360749330572617
39300 320.23612286633294843 2757.1646289217951562 68.772009625883200101 0 0 0 -3820.3023251979534507 -2380.3991812007243425
39350 309.48124004557223543 2676.965108355648681 52.920599265471352624 0 0 0 -3766.2993708353260445 -2398.2079512308368976
39400 307.91502229198727036 2693.3921527740958481 50.709205517084157577 0 0 0 -3796.1347137006869161 -2415.3269765972117966
39450 305.79257739075575273 2771.3943274548237241 48.683310046609804544 0 0 0 -3840.4928522285645158 -2406.6799301645742162
39500 325.3897045369379839 2630.3304585958894677 49.567823057296706679 0 0 0 -3758.1781744698791954 -2398.4537799373301823
39550 312.42872899956876154 2740.551707244159843 54.101905191163368158 0 0 0 -3827.8925233643976753 -2414.0451606307574366
39600 330.83475335689172425 2815.9789525347587187 64.965320037919568108 0 0 0 -3891.2078708560557061 -2393.6193694021499141
39650 357.53175759350631324 2852.9203396787052043 65.086702875324306206 0 0 0 -3923.6077370097209496 -2381.8150306300276497
39700 316.04466369592489627 2779.3045791298168297 61.603090353323338491 0 0 0 -3850.8268511313217459 -2392.7225667654793142
39750 303.89971415120533038 2698.4512112790084757 79.543042965026273805 0 0 0 -3842.237665711900263 -2428.9249379967113782
39800 329.51516958329762019 2747.0536890673879498 81.176007374187221899 0 0 0 -3894.1448509132515028 -2420.6368372003876175
39850 292.43394190259601828 2619.5522753629920771 76.024528672190513134 0 0 0 -3785.7989374356720873 -2439.5768374779454462
39900 321.39833379343167508 2810.2142489864472736 83.911014477830491387 0 0 0 -3886.3944086091414647 -2385.8860536724869235
39950 352.22912369028017565 2723.8597917966653768 58.966651915974111375 0 0 0 -3784.3976312213585516 -2340.1801295267464411
40000 337.65524789571617248 2688.0671269888953248 72.394017142850259461 0 0 0 -3797.6500215768737689 -2379.4132981679285876
40050 325.49181889878184393 2757.3297501940992333 70.106377803444800634 0 0 0 -3831.9160545590311813 -2387.5845886042707207
40100 328.66847545703188871 2776.2070780767676297 82.809565497307374926 0 0 0 -3850.520853088621152 -2380.6550774164816175
