#$(time) $(c_WaterMSD[1]) $(c_WaterMSD[2]) $(c_WaterMSD[3]) $(c_WaterMSD[4])
12700 14.068689315856730104 17.990207640324161531 17.339789127412359448 49.398686083593247531
12750 15.225552569140484493 16.607791480236155479 17.571916677525212691 49.405260726901850887
12800 14.930268999811303843 18.194225799070263605 18.212255012617511341 51.33674981149906813
12850 14.30538840427570868 17.025451538717614852 18.109827938225588895 49.440667881218907098
12900 14.72871940210380437 17.641229501387481804 16.668989804257851262 49.038938707749139212
12950 14.661554471731163218 18.353013942749058174 15.243267015555638011 48.257835430035868285
13000 14.922689714862150012 18.645818274748307886 15.148929094700212872 48.717437084310667217
13050 15.002881014662355241 17.473126465498445725 16.580380005518069453 49.056387485678868643
13100 14.508823034154039178 17.127796929053495489 17.034507157021881341 48.671127120229414231
13150 14.465100894526424113 17.791666540520783002 16.017355915630520968 48.274123350677733413
13200 15.394193044911405721 17.111812295464865485 15.870887640394272466 48.376892980770549002
13250 15.148966124404260825 19.060036550919424059 16.22239996530835171 50.431402640632029488
13300 13.88899766205283548 17.609695643179268387 16.088950392459011596 47.587643697691113687
13350 13.621415526137973018 17.659712106404516163 13.955906698624959361 45.237034331167457424
13400 13.280298350805642471 17.64084564445676051 15.585576681313634495 46.506720676576037476
13450 13.647008630773186155 17.771738609564689426 15.116084498079558784 46.534831738417437919
13500 12.758514017029460419 17.795970002199169357 15.897086457450710029 46.451570476679329147
13550 13.04895756660007855 18.43775765932248234 15.561214361212350354 47.047929587134909468
13600 13.128425330220968803 19.11487739500688221 16.271454838387700903 48.514757563615546587
13650 13.923215668367731723 18.891917238891277719 16.413091195945675338 49.228224103204674122
13700 13.823354830224817036 18.773214392806568895 16.723967245889291178 49.32053646892067178
13750 14.352272616499570645 18.372840021621421158 17.322366219414977451 50.047478857535963925
13800 13.738741870120501076 17.461535310208702754 17.059106395078309504 48.259383575407518663
13850 14.802655438896762163 17.118419494082843357 17.998938546489167578 49.920013479468764217
13900 13.915695934927873267 16.105173273718111915 16.947120792209489082 46.967990000855458277
13950 14.963463489370745663 16.328133505777955747 16.143534626902603435 47.435131622051301292
14000 15.691801104300026282 16.35692310234543001 16.183347131352075365 48.232071337997531657
14050 16.401961855693546255 15.922673138191356657 16.467065197305142732 48.791700191190045643
14100 16.401531885754405238 17.221149920391919608 16.695475817951592745 50.318157624097914038
14150 18.058633050917606511 18.316689693600419986 16.36122877999040881 52.736551524508428201
14200 18.329058666705918768 17.767150437420774267 16.278563006699013016 52.374772110825709603
14250 18.074445588204810065 17.162950600594662376 15.679897597175269652 50.917293785974749198
14300 17.979191170507871078 17.766314071227736093 14.980258267697509567 50.725763509433107856
14350 18.068763319973786707 17.784569302168868887 15.921550691491964002 51.774883313634610715
14400 17.417430626863122711 18.700799008557808634 15.093263370089545106 51.211493005510476451
14450 17.286766973680666837 18.797160710903842329 14.917251483676480461 51.001179168260989627
14500 18.361645803814536038 18.886016537662765558 15.146569179933292659 52.394231521410596031
14550 19.521808272590600808 19.444423196795725062 15.217653374242464892 54.183884843628767669
14600 19.386190640354278969 20.151905464512605448 14.865253725311220023 54.403349830178093782
14650 18.815751904250486604 19.73321044031937177 15.188868797952364886 53.737831142522225036
14700 19.129689859772351923 20.162738239575975996 14.311153073967419758 53.603581173315753006
14750 19.262432217199311424 19.356652170643080524 14.409018390804755327 53.028102778647145499
14800 20.129398798815778093 19.904742326720132439 14.728641479531987102 54.76278260506790474
14850 19.745277360122319266 18.963390416144694228 15.192305548757241596 53.900973325024260419
14900 20.145330206018712715 18.659356398229068219 15.504373970319369036 54.309060574567148194
14950 18.810753074751072944 18.910243538205538272 14.674432790581517949 52.395429403538138047
15000 19.419247698631945553 19.68928161742254801 15.74308205173980646 54.851611367794298246
15050 18.679402241755965974 18.424155696259052917 14.765851520216491721 51.869409458231508836
15100 18.282306892468287884 19.280785220297246951 15.137899280804433033 52.700991393569957211
15150 18.570588986910262719 20.691405101982873305 14.940886478919381375 54.202880567812513846
15200 19.054871697941003106 20.12976027396312162 14.325851058832887119 53.51048303073699941
15250 19.996204254499705399 19.472451835294005917 14.250196187590228547 53.718852277383938087
15300 19.272063703600451845 18.933622998172452867 14.430807174085908073 52.636493875858811009
15350 19.774721718023119621 19.017458934011298055 13.728050210194586711 52.520230862229006163
15400 20.052105973778065362 18.792598143305173863 13.158059729753972533 52.002763846837211759
15450 18.891893039895943929 18.53315062544102787 14.059898778357229787 51.484942443694201586
15500 18.284907934862541623 18.672827543691450813 13.782620111846632938 50.740355590400632479
15550 18.426168170340776697 18.897201832131077737 14.667876312781841008 51.991246315253683008
15600 19.244512630273661102 19.296212265017043563 14.43429437658069503 52.975019271871396143
15650 19.73126446020129876 18.506220675126531461 13.994978415909599789 52.232463551237437116
15700 19.60727718248561402 18.628080982326419957 13.864961676985023686 52.100319841797045228
15750 19.04553687551791441 19.048040018699644804 14.077945372253273248 52.171522266470823581
15800 18.316048816023151602 19.751874512760977609 14.485869529428716973 52.553792858212851513
15850 19.246875249914495498 20.027178360490555775 13.833964313267500756 53.108017923672569793
15900 20.063770910981759243 20.379992414855365723 13.65153555094215676 54.095298876779274622
15950 20.231671319034294498 19.668706933071288034 13.536177709279520798 53.436555961385117541
16000 18.835381545213724763 20.370075546256710908 13.482922928529141871 52.688380019999577542
16050 19.057224031216602356 17.701896704306339103 14.900066129213476174 51.659186864736419409
16100 19.066839272813023598 18.140272120062039818 14.731759883502808961 51.938871276377881259
16150 17.700079993088838393 17.808087395503807926 13.815926738217713776 49.324094126810358318
16200 16.460440550567984275 17.183412904901746998 14.361821645727440355 48.005675101197169852
16250 16.994623845466389156 18.600891990492687711 14.426757475823094978 50.022273311782178951
16300 17.620706640805561705 18.591110814772189741 14.198983878796965996 50.410801334374717442
16350 16.230720802203293829 17.823880839005692422 13.851092902243868465 47.90569454345285294
16400 17.8252650049196113 18.416979994873532434 13.834785705425398206 50.077030705218533058
16450 17.613556129707891529 17.763279585412462325 13.428544900404347118 48.805380615524711629
16500 17.085990059679378561 17.721322175821413225 13.902760679475653305 48.710072914976443315
16550 17.418798271674365452 17.446349447857482318 13.873212130137133613 48.738359849668988488
16600 18.317530751918440046 17.41265251945783632 13.602088943679655486 49.332272215055930076
16650 18.767476134374629027 17.489856168121789892 13.598631643361850152 49.855963945858263742
16700 18.752482974556162532 17.467349513035120623 13.841405977769332125 50.061238465360624161
16750 17.348552637652868924 17.227140414015838843 13.835574306349585072 48.411267358018299944
16800 17.657928782200901452 18.132097450271391637 13.414148721049452107 49.204174953521750524
16850 17.994226206415291358 17.037959451325900062 13.712161184897512456 48.744346842638698547
16900 16.367023627218205917 17.958789728233771399 12.752587865879064566 47.078401221331056092
16950 16.804114836916369313 17.946911437399872824 12.677014337978000924 47.428040612294239509
17000 16.511619837267506483 17.867602434782501319 13.413962164284329859 47.793184436334335885
17050 15.580847142180706655 16.596698350286100521 12.984306175927764926 45.161851668394575654
17100 15.836541708528338646 16.911108510456354992 13.564971629775635975 46.312621848760336718
17150 15.426583004421267731 17.155798532947844848 15.148738340335549779 47.731119877704664134
17200 15.280240348122106298 16.751304049321863232 14.76112179920583678 46.792666196649804533
17250 15.605310571833001632 16.842137915804126891 14.512723646250433873 46.960172133887567725
17300 15.628440616787122153 15.46431944047770024 14.45230471608951639 45.545064773354340559
