# step time temp etotal ke pe enthalpy density lx ly lz vol pxx pyy pzz press
54200 27100 297.99999999999988631 -1782.2806115632242836 681.31182988829971237 -2463.5924414515238823 -1894.5446312701960778 1.0223077731449412564 19.566677651542228489 19.566677651542228489 19.566677651542228489 7491.1979131286716438 -12.770021162411644866 -1698.9740961670388515 -1370.9801607243107355 -1027.5747593512544427
54300 27150 297.99999999999988631 -1759.0722873819290726 681.31182988829971237 -2440.3841172702286713 -1272.2283933912183329 1.0255779925573975664 19.545858347185067316 19.545858347185067316 19.545858347185067316 7467.3110307893020945 5616.7802578933406039 6410.937029407209593 1383.581917619218757 4470.4330683065882113
54400 27200 297.99999999999988631 -1762.7976367544588356 681.31182988829971237 -2444.1094666427584343 -1750.5839231713609934 1.021491826871754327 19.571886082402162543 19.571886082402162543 19.571886082402162543 7497.1817250967460495 854.28870130895506918 416.20011825215163981 -935.37290039368542693 111.7053063891395368
54500 27250 297.99999999999988631 -1732.0352373694254311 681.31182988829971237 -2413.3470672577250298 -1971.9119675427002676 1.0070906046399870082 19.664736431119578697 19.664736431119578697 19.664736431119578697 7604.3901327987141485 -3457.6063811076960519 -2578.6189034286635433 -452.64505067510606295 -2162.9567784038235914
54600 27300 297.99999999999988631 -1722.8155037408851058 681.31182988829971237 -2404.1273336291847045 -1634.9760644954262716 0.98916642157428058546 19.782804365972424421 19.782804365972424421 19.782804365972424421 7742.1854297987929385 489.92687230525018549 2320.2232108636426346 -476.30862012358068114 777.94715434843715229
54700 27350 297.99999999999988631 -1663.2584916949567742 681.31182988829971237 -2344.5703215832563728 -1818.0642942942399714 0.97753739481819379442 19.860942375993840159 19.860942375993840159 19.860942375993840159 7834.2883835998172799 -2150.7276469575863302 -1744.4075666770436328 -169.60736308359059876 -1354.9141922394078392
54800 27400 297.99999999999988631 -1658.4975421877948065 681.31182988829971237 -2339.8093720760944052 -2233.7416020002319783 0.97512178249703418409 19.877328970324363411 19.877328970324363411 19.877328970324363411 7853.695809304615068 -4836.5577587408542968 -4158.7063846500432192 -6071.6194145794142969 -5022.2945193234381804
54900 27450 297.99999999999988631 -1688.9470692872905602 681.31182988829971237 -2370.2588991755901588 -1476.3168274267475226 0.97954184759308982056 19.847385865907291702 19.847385865907291702 19.847385865907291702 7818.2569489771631197 2071.003755539651138 4784.4249946067275232 -1260.9393029743328043 1864.8298157240146793
55000 27500 297.99999999999988631 -1733.5489955549769547 681.31182988829971237 -2414.8608254432765534 -1713.662954000371883 0.98812679559312444066 19.789739882356414569 19.789739882356414569 19.789739882356414569 7750.3311223957780385 2440.0410556655201617 -816.92123446433663503 -1095.3148815838742394 175.93497987243534908
55100 27550 297.99999999999988631 -1735.7227678133644986 681.31182988829971237 -2417.0345977016640973 -1760.7415792111460178 0.99455009835785035399 19.747043814467197365 19.747043814467197365 19.747043814467197365 7700.2756014036986016 -901.88439883083992754 -468.15900928495176458 701.69061211310759063 -222.78426533422856437
55200 27600 297.99999999999988631 -1769.1137669987106165 681.31182988829971237 -2450.4255968870102151 -1292.8921419293105828 0.9936398559828253374 19.75307185708574309 19.75307185708574309 19.75307185708574309 7707.3295828936379621 3049.3206839611871146 5522.7039489060125561 4138.1215994443737145 4236.7154107705237038
55300 27650 297.99999999999988631 -1730.0264152269683109 681.31182988829971237 -2411.3382451152679096 -2053.8627418756859697 0.99085674183031191564 19.771548683068292718 19.771548683068292718 19.771548683068292718 7728.9778970592296901 -1397.8134457003659463 -5306.4675921375692269 -1914.5598749457010399 -2872.9469709278796472
55400 27700 297.99999999999988631 -1724.6988509130956118 681.31182988829971237 -2406.0106808013952104 -1574.9879119189583889 0.98705365034818948189 19.796909223610601458 19.796909223610601458 19.796909223610601458 7758.7574434855569052 -1201.2923814880302871 2128.6229923679566127 3041.903587931949005 1323.0780662706242765
55500 27750 297.99999999999988631 -1722.3905208856781428 681.31182988829971237 -2403.7023507739777415 -1990.405104811444744 0.98328743357372283551 19.822152591869674154 19.822152591869674154 19.822152591869674154 7788.4752670180614587 523.25635477557671038 -3706.8630009743528717 -3895.0581450333347675 -2359.5549304107044009
55600 27800 297.99999999999988631 -1691.7624690957791245 681.31182988829971237 -2373.0742989840787232 -1810.6967073777971109 0.98441659183541196931 19.814570804927683412 19.814570804927683412 19.814570804927683412 7779.5416293014122857 -1877.0938661989657703 -661.64292239377994065 -606.10101683047730603 -1048.2792684744088092
55700 27850 297.99999999999988631 -1721.289588721110249 681.31182988829971237 -2402.6014186094098477 -1824.347455599649038 0.98675312348503219084 19.798918810741547247 19.798918810741547247 19.798918810741547247 7761.1204611249158916 488.57931787927554979 -693.56117413174445119 -2526.5237119982357399 -910.50185608356969169
55800 27900 297.99999999999988631 -1755.9702677790751295 681.31182988829971237 -2437.2820976673747282 -1530.299378030243588 0.9882197775746013324 19.789119188126406357 19.789119188126406357 19.789119188126406357 7749.6018907398092779 2071.3190636592266856 13.885417549521799074 3904.9981536674767995 1996.7342116254073972
55900 27950 297.99999999999988631 -1738.912200851209036 681.31182988829971237 -2420.2240307395086347 -1832.8544018855504873 0.98750996579178285106 19.79385945617329412 19.79385945617329412 19.79385945617329412 7755.1722231159392322 -3141.9552397756951905 654.24042338633353211 -4.0936081879736292422 -830.60280819244655959
56000 28000 297.99999999999988631 -1746.5966538018683423 681.31182988829971237 -2427.9084836901679409 -1601.8188060524000775 0.9860291083275185553 19.803763566369944726 19.803763566369944726 19.803763566369944726 7766.819247099578206 490.51746268244573912 1716.8352220534479784 1627.1079476521515517 1278.1535441293478925
56100 28050 297.99999999999988631 -1715.4989755830906688 681.31182988829971237 -2396.8108054713902675 -1878.6831227495094936 0.98559115889852888515 19.806696412833311172 19.806696412833311172 19.806696412833311172 7770.2704489733168884 2304.3211889244485064 -2061.8179395571601162 -4562.5375639283120108 -1440.0114381870093894
56200 28100 297.99999999999988631 -1679.9523191250787022 681.31182988829971237 -2361.2641490133783009 -1280.4753771581918045 0.98719568974988070043 19.795959707034260333 19.795959707034260333 19.795959707034260333 7757.6411002148352054 294.68230864077736442 2344.2206396350602517 7953.8147551602733074 3530.905901145369171
56300 28150 297.99999999999988631 -1713.2568880498929502 681.31182988829971237 -2394.5687179381925489 -1774.1212954065383656 0.99136046329529914356 19.768199399891997814 19.768199399891997814 19.768199399891997814 7725.0507159648577726 -1991.5189004901844783 466.5700365989350189 -95.769017119423054396 -540.23929367022503811
56400 28200 297.99999999999988631 -1718.9117690783446051 681.31182988829971237 -2400.2235989666442038 -1785.5226518674307954 0.9962956964598489451 19.735504217111973446 19.735504217111973446 19.735504217111973446 7686.7840380832521987 1493.72256574216226 -3981.7442995238689036 705.45468156464278309 -594.18901740568867353
56500 28250 297.99999999999982947 -1743.52535049381504 681.31182988829959868 -2424.8371803821146386 -1780.2671796171346159 0.99500949316521258847 19.744004283709152503 19.744004283709152503 19.744004283709152503 7696.7203924827363153 -2732.440640305758734 217.53935494860002109 1532.9262913139382363 -327.32499801440837928
56600 28300 297.99999999999988631 -1744.0840071612688007 681.31182988829971237 -2425.3958370495683994 -1472.0323961626306755 0.99193999359417628359 19.764348863780060839 19.764348863780060839 19.764348863780060839 7720.5374379650038463 3274.5095702801431798 2062.8764793295313211 1911.1304873259045962 2416.1721789785256078
56700 28350 297.99999999999988631 -1741.5980916822368272 681.31182988829971237 -2422.9099215705364259 -2126.3539481030220486 0.9967500790201304639 19.732504858791500624 19.732504858791500624 19.732504858791500624 7683.2799093301464382 -4661.983250008423056 -5002.3704903141733666 -636.75446401492717996 -3433.7027347791749889
56800 28400 297.99999999999988631 -1748.5397271572442151 681.31182988829971237 -2429.8515570455438137 -1897.5042070097401847 1.0094385582597262818 19.649477871914982074 19.649477871914982074 19.649477871914982074 7586.7023248661507751 1432.6120247898911657 -1722.079601845581692 -3749.5435126401043817 -1346.3370298985989848
56900 28450 297.99999999999988631 -1743.7877725321509388 681.31182988829971237 -2425.0996024204505375 -1559.339876890755022 1.0196633573226772107 19.583577924223440903 19.583577924223440903 19.583577924223440903 7510.6257391331319013 -2629.7898474570342842 3995.851822104888015 3685.7008052436394792 1683.9209266304969788
57000 28500 297.99999999999988631 -1756.6746068158686285 681.31182988829971237 -2437.9864367041682272 -1886.7882814243710072 1.021042980142319978 19.574753571917028694 19.574753571917028694 19.574753571917028694 7500.4774585406148617 -1242.0719808487262981 -1577.755263519962682 -748.6209592474033343 -1189.4827345386986508
57100 28550 297.99999999999988631 -1739.4663649326362247 681.31182988829971237 -2420.7781948209358234 -1845.7203429709745706 1.0170625189684943113 19.600256796039172258 19.600256796039172258 19.600256796039172258 7529.8319561767621053 -803.19285649710593589 -1728.0019553075071599 -371.52608712216141384 -967.57363297559265902
57200 28600 297.99999999999988631 -1733.5611987521901938 681.31182988829971237 -2414.8730286404897925 -1788.4656201589209559 1.0118655369406583944 19.633755413222239383 19.633755413222239383 19.633755413222239383 7568.5054754540287831 -2065.2062318623325154 3694.0784504313714933 -3121.1255430442010947 -497.41777482505557373
57300 28650 297.99999999999988631 -1724.3466983256466847 681.31182988829971237 -2405.6585282139462834 -1777.8890812638016996 1.0107748049482108144 19.640815167977194733 19.640815167977194733 19.640815167977194733 7576.6726864061420201 -751.34779250361725644 -1442.7008371246668048 740.38295657659170956 -484.55522435056514041
57400 28700 297.99999999999988631 -1729.6768026291024398 681.31182988829971237 -2410.9886325174020385 -1760.9618140709496856 1.0142237557719513408 19.618526484627061279 19.618526484627061279 19.618526484627061279 7550.9075913230508377 454.42282857882622693 -459.78173914906949449 -846.9215425594129556 -284.09348437655296493
57500 28750 297.99999999999988631 -1721.2431652911295714 681.31182988829971237 -2402.5549951794291701 -1661.3717257527384845 1.0177988200746879155 19.595529217282233958 19.595529217282233958 19.595529217282233958 7524.3846875324761641 1717.6869323657192581 -412.61533374979177324 331.72259123380416668 545.59806328324282276
57600 28800 297.99999999999988631 -1754.3433127783196142 681.31182988829971237 -2435.6551426666192128 -1808.0435249358802139 1.0167806995165715733 19.602067485854668405 19.602067485854668405 19.602067485854668405 7531.9189874470939685 -2963.569617904144252 966.83144642676575131 530.12450810245127286 -488.87122112497678472
57700 28850 297.99999999999988631 -1756.5663516958034052 681.31182988829971237 -2437.8781815841030038 -1628.6215672771352274 1.0146329540091074684 19.615888766929060694 19.615888766929060694 19.615888766929060694 7547.8623343529434351 3454.1873831756929576 1800.0360653757052205 -1767.287405013901207 1162.3120145124983082
57800 28900 297.99999999999988631 -1755.1208997603689568 681.31182988829971237 -2436.4327296486685555 -1640.218534268817848 1.0117837802539921821 19.634284230935772797 19.634284230935772797 19.634284230935772797 7569.117044786097722 1599.3510953424695344 926.87853513432662567 596.46210551643957842 1040.897245331077329
57900 28950 297.99999999999988631 -1755.0805374053165906 681.31182988829971237 -2436.3923672936161893 -1271.3130745246817241 1.0070620419913198784 19.664922342091067264 19.664922342091067264 19.664922342091067264 7604.605811192526744 7543.3333177929307567 389.89992398250745964 5152.7184755935968496 4361.98390578967701
58000 29000 297.99999999999988631 -1726.974768372042945 681.31182988829971237 -2408.2865982603425437 -2349.1698184673705327 1.0029042452521381712 19.692060200437374817 19.692060200437374817 19.692060200437374817 7636.1326547513444893 -8274.2750211031143408 -1914.8270259319890556 -6571.8410905896234908 -5586.9810458749097961
58100 29050 297.99999999999988631 -1746.1182318970209053 681.31182988829971237 -2427.430061785320504 -1878.4979960426442176 1.0043646777234935819 19.682510921717810248 19.682510921717810248 19.682510921717810248 7625.0290622695247293 -1195.2825946523810217 -1909.5525076023554902 -466.45775371143855637 -1190.430951988726747
58200 29100 297.99999999999988631 -1748.618860294928254 681.31182988829971237 -2429.9306901832278527 -1607.6601999440606505 1.0102473418264574789 19.644232813927295922 19.644232813927295922 19.644232813927295922 7580.6285645977632157 4177.9988065879888381 -719.2186346325811428 366.22398373700013963 1275.0013852308020432
58300 29150 297.99999999999988631 -1763.6602709624662566 681.31182988829971237 -2444.9721008507658553 -1631.5481369579968032 1.0165697598486220787 19.603423211028633943 19.603423211028633943 19.603423211028633943 7533.4818713267713974 312.38500990874729268 562.57140268794262283 2732.4271793513553348 1202.4611973160135676
58400 29200 297.99999999999988631 -1765.8212060642131291 681.31182988829971237 -2447.1330359525127278 -1493.8627559242736424 1.0176882154749975484 19.596239086676717989 19.596239086676717989 19.596239086676717989 7525.2024542547660531 423.04956196790334388 4404.0483280169810314 2607.0249732778984253 2478.0409544209264823
58500 29250 297.99999999999988631 -1773.2617231905146582 681.31182988829971237 -2454.5735530788142569 -1783.8917259475640549 1.0111641760271528057 19.638293801217997725 19.638293801217997725 19.638293801217997725 7573.7551213967799413 1728.1922772620957858 -2708.6755329269221875 691.76949525924521822 -96.237920135194968907
58600 29300 297.99999999999988631 -1752.7043245091840618 681.31182988829971237 -2434.0161543974836604 -2108.4378629730531429 1.0011167358067192268 19.703773391387215952 19.703773391387215952 19.703773391387215952 7649.7670879384404543 -4050.0976840613702734 734.20031012025856398 -6249.9173552165584624 -3188.6049097192239969
58700 29350 297.99999999999988631 -1736.772815048584107 681.31182988829971237 -2418.0846449368837057 -1732.3132920552648102 0.99619402716539695586 19.736175581149879577 19.736175581149879577 19.736175581149879577 7687.5685337622517181 -4087.1326414391755861 -1552.1405850472608563 5758.6018888450325903 39.776220786197846735
58800 29400 297.99999999999988631 -1725.7840364230510204 681.31182988829971237 -2407.0958663113506191 -1645.057998639952757 1.0016385607599689322 19.700351096800062578 19.700351096800062578 19.700351096800062578 7645.7817787566473271 4409.4715827955678833 1613.3168602439723145 -3850.9020538426034364 723.96212973231126853
58900 29450 297.99999999999988631 -1719.6609049177809538 681.31182988829971237 -2400.9727348060805525 -1435.9446238491168515 1.0110235529034441448 19.639204254848159792 19.639204254848159792 19.639204254848159792 7574.8085539308858642 3283.521214264851551 1762.7770911712561883 2658.4412522959414673 2568.2465192440154169
59000 29500 297.99999999999982947 -1740.3074309425060164 681.31182988829959868 -2421.6192608308056151 -1632.7942397281944977 1.0132696634650399936 19.62468213895170166 19.62468213895170166 19.62468213895170166 7558.0175079650271073 -3.7644944585596071818 2254.8233916717645116 675.10888635766377774 975.38926119028747053
59100 29550 297.99999999999988631 -1755.308077504571429 681.31182988829971237 -2436.6199073928710277 -1719.9175680782336713 1.0070499187309511768 19.665001253113779001 19.665001253113779001 19.665001253113779001 7604.6973584083452806 2160.0494084810161439 -250.64179989797312942 -952.102791689800938 319.1016056310797353
59200 29600 297.99999999999988631 -1749.979192664402035 681.31182988829971237 -2431.2910225527016337 -2086.5224094372342734 0.99950869416005683199 19.714334417316571546 19.714334417316571546 19.714334417316571546 7662.0742785977572566 -3907.4975914600795477 -2704.5152016212596209 -2423.2304507381591065 -3011.7477479398326068
59300 29650 297.99999999999988631 -1724.8200466201606105 681.31182988829971237 -2406.1318765084602092 -1590.5739797117657872 0.99803827639033249053 19.724011428621913922 19.724011428621913922 19.724011428621913922 7673.3628738738279935 -685.14954760020373215 3709.743296662665216 574.2351526308772236 1199.6096338977786218
59400 29700 297.99999999999988631 -1705.8309394088414592 681.31182988829971237 -2387.1427692971410579 -1605.3733852536718132 1.0037236654651888745 19.686700004940718145 19.686700004940718145 19.686700004940718145 7629.8986665909278599 1079.9348289041588487 -861.70772381828908237 2490.1503836053439045 902.79249623040357164
59500 29750 297.99999999999988631 -1752.0534612663082044 681.31182988829971237 -2433.365291154607803 -2072.7565220522274103 1.0117754492085122564 19.634338120912403269 19.634338120912403269 19.634338120912403269 7569.1793695424394173 -1534.5693353613016825 -4295.6790372796986048 -2885.3994499848954547 -2905.2159408752986565
59600 29800 297.99999999999988631 -1765.2009821507485867 681.31182988829971237 -2446.5128120390481854 -1739.2748774578449229 1.0176251382714756044 19.596643967405469766 19.596643967405469766 19.596643967405469766 7525.6689017793978564 -482.91093203221481645 3859.1493727673537251 -2667.5790793741289235 236.21978712033580905
59700 29850 297.99999999999994316 -1786.3433689385312846 681.31182988829982605 -2467.6551988268311106 -1569.7847439213237521 1.0187953821671669186 19.58913783495741967 19.58913783495741967 19.58913783495741967 7517.0245083639456425 107.83861468828472141 3366.5624710992638029 2451.7795414621741656 1975.3935424165738368
59800 29900 297.99999999999988631 -1782.092010987071717 681.31182988829971237 -2463.4038408753713156 -2066.887061426832588 1.0191167164723107241 19.587078756544478608 19.587078756544478608 19.587078756544478608 7514.6543403467767348 -911.37533239336642055 -4024.1944507332768808 -2860.3757084653011589 -2598.648497197315919
59900 29950 297.99999999999988631 -1719.0987474018370449 681.31182988829971237 -2400.4105772901366436 -1601.2234026245948826 1.0183103858245337037 19.592247283846404571 19.592247283846404571 19.592247283846404571 7520.6046833722666634 1957.1421944938297202 1046.3222627466941503 220.68808071595677234 1074.7175126521592574
60000 30000 297.99999999999988631 -1716.7269392214047912 681.31182988829971237 -2398.0387691097043898 -1458.3977234012163535 1.0180533005469971641 19.593896331234461172 19.593896331234461172 19.593896331234461172 7522.5038341743183992 1937.6178435540978171 4454.7681427802081089 671.70807095805105291 2354.6980190974509242
60100 30050 297.99999999999988631 -1712.5727551933532595 681.31182988829971237 -2393.8845850816528582 -2135.357499213029314 1.021617588689044176 19.571082945300272371 19.571082945300272371 19.571082945300272371 7496.2588169472182926 -1593.9106337915698077 -5078.9238219133439998 -4928.824648462341429 -3867.2197013890859125
60200 30100 297.99999999999988631 -1723.8627902445341533 681.31182988829971237 -2405.174620132833752 -1318.2271291365150319 1.0280264278600481642 19.530328651351112512 19.530328651351112512 19.530328651351112512 7449.5262468108248868 1623.5244445569244363 4268.7644397788499191 5308.60903647948453 3733.6326402717518249
60300 30150 297.99999999999988631 -1747.2472954057789138 681.31182988829971237 -2428.5591252940785125 -1614.318078690753282 1.0319397738059816749 19.505609589797728631 19.505609589797728631 19.505609589797728631 7421.2759805868936382 4755.5181206194929473 -1058.6128741859808997 -12.331709005249683386 1228.1911791427528442
60400 30200 297.99999999999988631 -1761.7314167409444963 681.31182988829971237 -2443.0432466292440949 -1624.250062211303657 1.030732876676660581 19.513219735445098024 19.513219735445098024 19.513219735445098024 7429.9656390615009514 -493.86312336060376538 2267.872746660161738 2032.2846572247119639 1268.7647601747557928
60500 30250 297.99999999999988631 -1735.1266951404145402 681.31182988829971237 -2416.4385250287141389 -1807.6926287180333475 1.0286929725625741927 19.526109494903760577 19.526109494903760577 19.526109494903760577 7444.6993038953187352 433.30616384516258677 -1618.2844785611284806 -820.09838964835410025 -668.35890145477469559
60600 30300 297.99999999999988631 -1707.6485951298805048 681.31182988829971237 -2388.9604250181801035 -1758.7509557104961004 1.0297527150423186892 19.519408937937306803 19.519408937937306803 19.519408937937306803 7437.0377906154662924 -1520.3568664546294258 2791.0527076722428319 -2684.1650072044508306 -471.15638866228010784
60700 30350 297.99999999999988631 -1671.3597103834231348 681.31182988829971237 -2352.6715402717227335 -1487.0778059929600659 1.0311603131284305945 19.510523156965412284 19.510523156965412284 19.510523156965412284 7426.885770578298434 1636.5649894208618207 146.64583519051933536 3320.9143043732128717 1701.3750429948636338
60800 30400 297.99999999999988631 -1702.8780359919005605 681.31182988829971237 -2384.1898658802001592 -1744.6562291391512645 1.0315686918798694371 19.507948200073805367 19.507948200073805367 19.507948200073805367 7423.9456054085503638 515.93020551059066747 -1341.3574865600376143 -332.17730198407429043 -385.86819434450796962
60900 30450 297.99999999999988631 -1712.0007104802871254 681.31182988829971237 -2393.3125403685867241 -1721.026131903320902 1.0302935431983741843 19.515992923247321045 19.515992923247321045 19.515992923247321045 7433.1338940401974469 2689.5946868332207487 -2946.2228102408994346 6.8577638905515030388 -83.256786505710508095
61000 30500 297.99999999999988631 -1734.4876049303393302 681.31182988829971237 -2415.7994348186389288 -1635.2232953288732915 1.0274372363696142596 19.534061208477645266 19.534061208477645266 19.534061208477645266 7453.7982327940208052 -456.41844308856866519 2241.3773132734900173 954.47523959395687143 913.14470325962429342
61100 30550 297.99999999999988631 -1753.6898422888361893 681.31182988829971237 -2435.0016721771357879 -1916.9688050312909127 1.0264694936311826723 19.540198104024764092 19.540198104024764092 19.540198104024764092 7460.8255815445463668 1307.7880660265004735 -3163.8504676661368649 -2645.7636586512944632 -1500.6086867636452098
61200 30600 297.99999999999988631 -1730.9359882550261318 681.31182988829971237 -2412.2478181433257305 -1678.1803751339152768 1.0262990227237704932 19.541279936516691151 19.541279936516691151 19.541279936516691151 7462.0648438635871571 1084.8263497083291895 -776.471946764823997 1145.9490035898149927 484.7678021777717845
61300 30650 297.99999999999988631 -1725.3533159190687911 681.31182988829971237 -2406.6651458073683898 -1727.3126081936518403 1.0209314132568259037 19.575466585777107298 19.575466585777107298 19.575466585777107298 7501.2971070487328689 -890.1736114268712754 1178.695175636283011 -342.2504982348278304 -17.9096446751401146
61400 30700 297.99999999999988631 -1697.5193578732769311 681.31182988829971237 -2378.8311877615765297 -1512.0514613703733175 1.0114293144684796122 19.636577641857968501 19.636577641857968501 19.636577641857968501 7571.769719550944501 -197.35997675354730063 2626.6591170368442363 2609.3801253121046102 1679.5597551984656093
61500 30750 297.99999999999988631 -1713.2506082291688472 681.31182988829971237 -2394.5624381174684459 -2058.2146509041758691 1.0003756461914157239 19.708637783258801335 19.708637783258801335 19.708637783258801335 7655.4341220870082907 -4079.3912769697003569 1439.2437334656558505 -6629.2043682210514817 -3089.7839705750338908
61600 30800 297.99999999999988631 -1728.0734800381601417 681.31182988829971237 -2409.3853099264597404 -1719.8276634160854428 0.99660532383893385422 19.733460183152537581 19.733460183152537581 19.733460183152537581 7684.3958923064110422 2231.268556615761554 -1153.4901692011144405 -857.04435025146244698 73.578012387727213195
61700 30850 297.99999999999988631 -1725.9675215654110616 681.31182988829971237 -2407.2793514537106603 -1746.2712956937837134 1.003307062372148728 19.689424463386941966 19.689424463386941966 19.689424463386941966 7633.0668286654281474 -2845.434517796716591 2191.6291930275256163 106.63432191400364957 -182.39033428506377277
61800 30900 297.99999999999988631 -1726.6906394079237543 681.31182988829971237 -2408.002469296223353 -1797.4468648306642535 1.0138311775959198968 19.621058402374249141 19.621058402374249141 19.621058402374249141 7553.8314721378164904 -433.06757307134449775 -1213.0721531099698041 -280.68730716535731062 -642.27567778222521611
61900 30950 297.99999999999988631 -1758.4054740971259889 681.31182988829971237 -2439.7173039854255876 -1637.5053316824107696 1.0212568802218238151 19.573386846338408418 19.573386846338408418 19.573386846338408418 7498.9064995039898349 924.80359529902546001 -177.18388736660267568 2568.836287031494976 1105.485331654638685
62000 31000 297.99999999999988631 -1768.2654552487274486 681.31182988829971237 -2449.5772851370270473 -1745.9192208969939202 1.0285814428039024016 19.526815212338973993 19.526815212338973993 19.526815212338973993 7445.5065375106614738 3067.6096669482571997 -2519.0431172613225499 68.817585158999321493 205.79471161531049006
62100 31050 297.99999999999988631 -1760.6823486323928591 681.31182988829971237 -2441.9941785206924578 -1861.2075278362090103 1.0321263849589719097 19.504433963846583566 19.504433963846583566 19.504433963846583566 7419.9341944572324792 365.95409564634752542 2103.2157230838251962 -5256.0620033316181434 -928.96406153381599324
62200 31100 297.99999999999988631 -1719.958463049025795 681.31182988829971237 -2401.2702929373253937 -1592.6022660405033093 1.0324647587139208493 19.502302975960333242 19.502302975960333242 19.502302975960333242 7417.5024301053135787 -934.72663875891157659 1228.7926004110427129 3237.8287636637123796 1177.2982417719465502
62300 31150 297.99999999999988631 -1745.1488923021838673 681.31182988829971237 -2426.460722190483466 -1630.01840801359549 1.0279164208014626158 19.531025334896707335 19.531025334896707335 19.531025334896707335 7450.3234910747378308 2352.8231174339580321 2206.5282487695230884 -1380.5706721941246542 1059.5935646697842003
62400 31200 297.99999999999988631 -1722.6226520009713568 681.31182988829971237 -2403.9344818892709554 -1559.5807732899431812 1.0206380810355728528 19.577341741196701008 19.577341741196701008 19.577341741196701008 7503.4529859871881854 2723.7653564199499669 -515.9440790221685802 2261.9301381366594796 1489.9171385114791519
62500 31250 297.99999999999988631 -1713.3197788218490132 681.31182988829971237 -2394.6316087101486119 -2063.653485580540746 1.0114146121976159698 19.636672789413665896 19.636672789413665896 19.636672789413665896 7571.8797854012800599 -3992.8637536449714389 -1074.6562738980474023 -4449.9951764751876908 -3172.5050680060699051
62600 31300 297.99999999999988631 -1715.774593572456979 681.31182988829971237 -2397.0864234607565777 -1707.2587075552685292 1.0039824470339531182 19.685008410662145906 19.685008410662145906 19.685008410662145906 7627.9320215043671851 -174.61069510168059082 -59.292195018051430111 463.55391671768063588 76.550342199315352332
62700 31350 297.99999999999988631 -1729.0122447089934212 681.31182988829971237 -2410.3240745972930199 -1957.1302304265636849 0.99729048478263693234 19.728940037849511668 19.728940037849511668 19.728940037849511668 7679.1165398793109489 -2961.9433913762604789 -2815.7876078858721485 -333.00659629944522067 -2036.9125318538610827
62800 31400 297.99999999999988631 -1749.2894363431523743 681.31182988829971237 -2430.601266231451973 -1541.9128382259054888 0.99036505626383752876 19.774820128854059931 19.774820128854059931 19.774820128854059931 7732.8150951222551157 2015.4081798891670587 2483.3803030777485219 1017.760587226568191 1838.8496900644934158
62900 31450 297.99999999999988631 -1755.8123667978770754 681.31182988829971237 -2437.1241966861766741 -1767.4491364503062414 0.9870021172911707108 19.797253761033260844 19.797253761033260844 19.797253761033260844 7759.1625413903375375 372.72226772251275406 -1006.1993246113378291 324.97152686643636343 -102.83517667413023844
63000 31500 297.99999999999988631 -1751.0082765157421818 681.31182988829971237 -2432.3201064040417805 -2027.1130261192781745 0.99193822095424288854 19.764360637044578795 19.764360637044578795 19.764360637044578795 7720.5512349260243354 -4545.9555629383212363 -1968.002140928484323 -842.53711556083806045 -2452.1649398092154115
63100 31550 297.99999999999988631 -1750.518374999394382 681.31182988829971237 -2431.8302048876939807 -1652.7602773834746586 1.0038390792220834857 19.685945500512708861 19.685945500512708861 19.685945500512708861 7629.0214390670516877 2930.4908038392131857 -89.03357192871311554 -205.55515961591174801 878.63402409819536842
63200 31600 297.99999999999988631 -1753.2314588979411383 681.31182988829971237 -2434.543288786240737 -1495.4777348839634215 1.0135386047481691474 19.622946189915779769 19.622946189915779769 19.622946189915779769 7556.0119968606823022 -2895.3723245887968005 3062.3747881157305528 6850.0976906266814694 2339.0333847178708311
63300 31650 297.99999999999994316 -1753.4462681053466895 681.31182988829982605 -2434.7580979936465155 -1521.3220555016062008 1.0152973028938232503 19.611609351357429887 19.611609351357429887 19.611609351357429887 7542.9234717069739418 4806.9884916157652697 -458.19157845610828872 1981.5295449024777099 2110.1088193540444991
63400 31700 297.99999999999988631 -1790.8413785847601503 681.31182988829971237 -2472.1532084730597489 -1899.4785042565592903 1.0116722029636304736 19.635006025898050552 19.635006025898050552 19.635006025898050552 7569.9518424288662573 -1328.1436703844176463 -1499.9541421803166941 -123.99845139814864581 -984.03208798762898368
63500 31750 297.99999999999988631 -1757.2229875640905448 681.31182988829971237 -2438.5348174523901434 -1971.2184348852197218 1.0085807355989995227 19.655047080970852846 19.655047080970852846 19.655047080970852846 7593.1550013299711281 -1879.9922802729472551 -616.13293019597801958 -3301.1996054168494084 -1932.4416052952592509
63600 31800 297.99999999999988631 -1759.0471618249016501 681.31182988829971237 -2440.3589917132012488 -1883.1810277461740952 1.0060100151566000459 19.671774765173807964 19.671774765173807964 19.671774765173807964 7612.5582661982516584 -1223.0403226182138496 -892.45539949978410732 -1238.8283315335199859 -1118.108017883840148
63700 31850 297.99999999999988631 -1783.0922761545348294 681.31182988829971237 -2464.4041060428344281 -1486.6977469383748485 1.003555045021194525 19.68780255007343527 19.68780255007343527 19.68780255007343527 7631.1806659263656911 3300.7217263124443889 568.76357406727822763 4120.0921867978240698 2663.1924957258479481
63800 31900 297.99999999999988631 -1782.6888718409322792 681.31182988829971237 -2464.0007017292318778 -1862.2330661539283483 1.0034314956372130112 19.688610549444426567 19.688610549444426567 19.688610549444426567 7632.1202693516388535 -3453.8129077469652657 3685.9071125395989839 -2376.0145574618782121 -714.64011755641581658
