LAMMPS data file via write_data, version 17 Apr 2024, timestep = 200000, units = real

769 atoms
3 atom types
512 bonds
1 bond types
256 angles
1 angle types

-0.24053391574876315 19.367437442157026 xlo xhi
-0.24053391574876315 19.367437442157026 ylo yhi
-0.24053391574876315 19.367437442157026 zlo zhi

Masses

1 15.9994
2 1.008
3 22.99

Atoms # full

652 218 2 0.417 12.135485131003316 9.61859002184555 0.403975228877417 0 0 1
127 43 2 0.417 12.449061365661333 11.646782097148861 3.028621665471348 0 0 0
184 62 2 0.417 18.218044883409043 13.781265557371926 4.0300044989139305 0 0 0
371 125 1 -0.834 15.03170062953068 13.261191029467867 4.341378331842586 0 0 0
759 254 2 0.417 18.805264113901604 11.656941312147982 0.01087395400698904 -1 0 1
544 182 2 0.417 13.152731525359663 14.367359102565956 0.053140806985782885 -1 1 1
483 162 2 0.417 0.5504868670577021 16.077981562784743 2.639641378359925 1 0 1
181 61 2 0.417 4.477548688453282 16.70941591086877 2.1651007516542724 1 0 0
157 53 2 0.417 6.093345136560783 19.11813321753258 0.6856824889368439 1 0 1
428 144 1 -0.834 5.747243388315821 16.399960959838378 3.4506164045593595 1 -1 1
52 18 2 0.417 8.577728276662233 17.4817482456016 1.8098597002097154 0 -1 0
452 152 1 -0.834 9.255686340900239 14.578843482287276 3.724664642748799 -1 0 0
430 144 2 0.417 5.890629107843259 15.580243894379311 2.9399483488589144 1 -1 1
490 164 2 0.417 2.713195413089902 16.005320270228243 4.423932891928825 0 0 0
180 61 2 0.417 2.9842672991956314 16.635694843855468 2.203580786026036 1 0 0
358 120 2 0.417 8.762340797350129 15.477694233685739 2.122916082854402 0 0 1
356 120 1 -0.834 8.82777556209081 15.850309384544506 1.2143531454586376 0 0 1
489 164 2 0.417 1.587961761128824 17.007338841714738 4.127693266036799 0 0 0
732 245 2 0.417 0.02231771084877754 17.61918415378298 0.6392593897945655 0 0 1
50 18 1 -0.834 8.483640028324896 18.27132998068944 2.347386118562418 0 -1 0
357 120 2 0.417 7.989738468283051 15.513394572522852 0.8467109463630285 0 0 1
488 164 1 -0.834 1.802227920309214 16.058136477145702 3.957111013474262 0 0 0
51 18 2 0.417 7.5378456310539415 18.53912740661863 2.3220500915507416 0 -1 0
179 61 1 -0.834 3.732585429892335 16.949562157235835 1.579183353183191 1 0 0
429 144 2 0.417 5.294556284236366 16.11145315640736 4.283506727199515 1 -1 1
156 53 2 0.417 6.97434165093923 18.11503820900711 -0.17101520386683294 1 0 1
482 162 1 -0.834 -0.183703215584439 16.145649325514857 1.9742325820979096 1 0 1
642 215 2 0.417 8.392426286091661 18.282617277966523 4.265421222031061 0 -1 1
720 241 2 0.417 3.669109132663214 18.92588071235675 0.9221779877939003 1 -1 1
693 232 2 0.417 0.834751786013977 19.355674159353367 4.230707782675563 0 0 1
454 152 2 0.417 8.934254777070567 14.869621772631966 4.564606121944414 -1 0 0
113 39 1 -0.834 5.924674030161136 14.633639138553374 1.2376306852276566 0 0 0
115 39 2 0.417 5.634185838887772 14.835027644688997 0.3171920526731836 0 0 0
520 174 2 0.417 12.508324263005338 18.261810587447414 1.682381478666641 0 0 0
162 55 2 0.417 17.06168969864381 18.07042821520385 0.5355527033967097 -1 0 0
712 238 2 0.417 11.979553087767798 14.477174631156972 2.326802229979946 1 0 0
161 55 1 -0.834 16.591772666532023 17.40896924566227 1.1160575300617144 -1 0 0
711 238 2 0.417 11.844292530353277 16.11356355512581 2.4282070119371952 1 0 0
163 55 2 0.417 17.422752225292342 17.051884916307767 1.5288161037217483 -1 0 0
236 80 1 -0.834 14.654276354193724 18.73179317690881 2.4182812032599994 0 -1 1
237 80 2 0.417 14.304725437992097 18.35473799414643 3.2424405853367504 0 -1 1
453 152 2 0.417 10.181632648350291 14.798042086907794 3.6678673127341868 -1 0 0
519 174 2 0.417 11.275461276468889 18.90152979312968 2.2984314383927704 0 0 0
710 238 1 -0.834 11.657425145077259 15.28320435824814 2.844354638449695 1 0 0
238 80 2 0.417 15.375410221546607 18.176792533332424 2.1385282718535485 0 -1 1
518 174 1 -0.834 11.791486972308608 18.076814267645148 2.2480256309625166 0 0 0
484 162 2 0.417 19.007385586914975 15.296787323182736 1.7136257628791385 0 0 1
363 122 2 0.417 12.61718158332204 15.193614620500423 4.586660563446684 -1 0 0
336 113 2 0.417 11.250849256160986 17.45206532708303 -0.1939265349264837 0 0 0
100 34 2 0.417 17.049097288874474 19.1952457603374 3.933417173131174 -1 -1 -1
217 73 2 0.417 18.20178805798627 16.963934122462852 4.09675477502918 -1 -1 0
215 73 1 -0.834 17.62950390788267 17.68546762484184 4.410663183792008 -1 -1 0
105 36 2 0.417 15.797425739395102 16.3288867826464 -0.04707261097428109 0 0 1
733 245 2 0.417 19.215915008667356 18.68926970744149 -0.22247951187853232 -1 0 1
745 249 2 0.417 8.477620511605565 2.571212776364695 5.287775737956652 0 1 1
500 168 1 -0.834 0.28102272575945497 2.2841430435295154 6.49869251335878 0 1 1
75 26 2 0.417 1.4440127374432292 2.155349146059236 8.90223171729824 0 1 0
501 168 2 0.417 0.9907150239802145 2.38990237350367 5.844563069553976 0 1 1
653 219 1 -0.834 5.379955244417837 1.554184031152685 6.135082107831051 0 0 1
46 16 2 0.417 8.429718249044111 0.5070215983143688 8.426153221667546 0 0 0
301 101 2 0.417 3.5038680994861995 4.423314776701675 7.1302099066420155 1 0 -1
188 64 1 -0.834 5.055321384904433 2.559585150125654 9.254813777203166 0 1 -1
299 101 1 -0.834 3.7385482369059573 3.4813134854261154 6.865323116055495 1 0 -1
654 219 2 0.417 4.910983188893156 2.2811940422619843 6.530951137767835 0 0 1
34 12 2 0.417 5.984780830621285 4.239570979511354 8.132666718513875 1 0 -1
643 215 2 0.417 8.309438830854248 0.05200417152436487 4.844422975775607 0 0 1
606 203 2 0.417 8.436632729970961 3.7825721190542536 7.721401487610001 0 0 0
190 64 2 0.417 4.436158210338773 2.556925820378182 8.482836729304003 0 1 -1
45 16 2 0.417 9.385840580760291 1.5746011093323982 8.016444185665138 0 0 0
655 219 2 0.417 6.232780394400678 1.9244446009418223 5.775209257686555 0 0 1
502 168 2 0.417 -0.1623344876280371 3.126901632642735 6.533042671059692 0 1 1
44 16 1 -0.834 9.374971398336335 0.6634456377041305 8.321360561802392 0 0 0
300 101 2 0.417 3.2626456345741475 3.3267574146400474 6.0532667673996166 1 0 -1
605 203 1 -0.834 9.292986836000814 3.303244627573084 7.51621938584896 0 0 0
32 12 1 -0.834 6.7407702300877865 4.54587514909409 7.634869085458068 1 0 -1
743 249 1 -0.834 7.813919389391879 1.9778156309979704 4.968695794576356 0 1 1
12 5 2 0.417 5.927540468441966 0.4849765520395788 7.284190915536687 0 0 0
11 5 1 -0.834 6.208342539664212 -0.09811849677852938 8.088228220659651 0 0 0
275 93 1 -0.834 16.49559590866398 3.703954902263557 8.694955116426785 -1 0 0
185 63 1 -0.834 13.581899507596143 2.9479391882526174 6.481155516150161 0 1 0
276 93 2 0.417 15.827279192702616 4.3990935747444855 8.912343150009127 -1 0 0
331 111 2 0.417 17.463306894746633 4.511199651534479 7.1659988805246675 0 0 0
187 63 2 0.417 13.489889100550673 1.939438523353695 6.528898111561436 0 1 0
277 93 2 0.417 16.037841179043834 2.9418220155126327 8.421509281024717 -1 0 0
723 242 2 0.417 19.011751400312615 0.4396778086349018 6.848844159292432 -1 1 1
647 217 1 -0.834 13.230313958460378 0.1594171510811826 6.428244192725289 0 0 1
270 91 2 0.417 16.46873576024417 0.029017532604270035 7.528952223537307 0 0 0
269 91 1 -0.834 16.002080236207323 0.735856840813377 6.980690289508758 0 0 0
607 203 2 0.417 10.051167398387538 3.866068976020217 7.400611484731296 0 0 0
186 63 2 0.417 14.344569454424594 3.1064998447344054 5.934674306138931 0 1 0
649 217 2 0.417 13.34257103323133 -0.12424459815998208 7.318329094654542 0 0 1
221 75 1 -0.834 15.609717639650762 3.9112412653994078 5.009332719667242 0 0 0
385 129 2 0.417 12.05778118233479 3.1532104223125597 5.274149012160962 0 0 0
123 42 2 0.417 12.513149491610694 4.267664042294459 7.016255729134921 -1 1 0
271 91 2 0.417 16.44916172976973 0.885623368069921 6.153490470698485 0 0 0
223 75 2 0.417 16.548747659691962 4.134623591722423 5.416935973878012 0 0 0
648 217 2 0.417 12.315403135286973 -0.07811876635514692 6.21640370384914 0 0 1
431 145 1 -0.834 5.577933030222942 7.301500441453761 5.350818727906546 0 -1 0
511 171 2 0.417 9.212132356662716 5.609384805097399 4.84453570038588 -1 0 1
395 133 1 -0.834 3.137015337857597 6.084981592795798 7.9089176953010565 0 0 0
495 166 2 0.417 -0.15585771604087467 9.048036977090435 9.241014209234828 0 0 0
213 72 2 0.417 2.41184661041722 6.938779917013655 4.993766112876821 0 0 0
455 153 1 -0.834 8.376398856141805 7.674243772299557 8.665128619709307 0 0 0
212 72 1 -0.834 2.8493169998204344 7.7306488584137965 5.399502364630643 0 0 0
494 166 1 -0.834 0.5540684149781888 8.526535785450491 8.877784826370657 0 0 0
457 153 2 0.417 8.55244779080788 7.126862177001108 7.825509034529006 0 0 0
433 145 2 0.417 5.990837111897441 8.110407857691037 5.715124482997918 0 -1 0
432 145 2 0.417 4.62263816461598 7.470150702221275 5.41323074771551 0 -1 0
627 210 2 0.417 3.741991472060327 9.269490828541022 8.711522094876132 0 0 1
628 210 2 0.417 2.2649092988775714 9.434938415462403 8.250850454168447 0 0 1
456 153 2 0.417 7.499762504339596 7.3812938115463025 8.846401387398918 0 0 0
259 87 2 0.417 9.11166064666905 9.481952707588713 9.043494656234762 0 0 0
741 248 2 0.417 6.046420874386576 5.776766562807893 5.017941538104865 0 0 1
397 133 2 0.417 2.316006970105936 5.909608988273855 8.392243793777432 0 0 0
396 133 2 0.417 2.893330153687933 6.847205216960888 7.319043533761373 0 0 0
684 229 2 0.417 4.780400850424943 6.788498113882261 8.830095388479155 0 0 0
496 166 2 0.417 0.7970746455225803 7.835608638645816 9.499533923333571 0 0 0
683 229 1 -0.834 5.386949595261855 7.381461235950582 9.266773040807415 0 0 0
740 248 1 -0.834 6.0497392698322 4.853023627084022 4.7030768930309215 0 0 1
610 204 2 0.417 0.2562465265220326 7.49042378491832 7.318043263492204 1 -1 0
33 12 2 0.417 6.4476949666674 4.671457636741083 6.723846983668276 1 0 -1
608 204 1 -0.834 -0.0648649959095399 6.984672215810575 6.5499509214404785 1 -1 0
481 161 2 0.417 13.696439764473697 7.306082373542339 8.93468421161656 0 0 0
206 70 1 -0.834 16.94914267170214 7.8229323228857695 8.285213573381556 -1 0 1
503 169 1 -0.834 10.509139945667478 8.555312738595466 5.128944992732724 0 0 0
514 172 2 0.417 9.868743477821711 7.345499652204531 6.120103865184704 0 1 0
513 172 2 0.417 10.45737130330331 6.096758707079745 6.799117303329257 0 1 0
208 70 2 0.417 16.933789661079427 7.671748400755421 9.236899363155736 -1 0 1
330 111 2 0.417 18.452996153472426 5.545400982799219 6.368864631946876 0 0 0
609 204 2 0.417 19.031110774983276 7.661297006122299 6.175288177179846 0 -1 0
505 169 2 0.417 10.922439328018696 9.116343105622306 5.749262613156006 0 0 0
512 172 1 -0.834 9.641991605403518 6.512427370214564 6.511664022905817 0 1 0
479 161 1 -0.834 13.098214304032302 7.801844683631995 8.377776080172238 0 0 0
474 159 2 0.417 15.714671070973454 6.833804265082064 7.132924338458731 0 0 0
480 161 2 0.417 13.180790813067475 7.398647380107325 7.537773863616339 0 0 0
473 159 1 -0.834 14.997002349972556 6.45361909779132 6.637626374617484 0 0 0
124 42 2 0.417 12.202612897469868 5.009484468528709 8.190547158930423 -1 1 0
475 159 2 0.417 15.470480998183287 5.671235601174502 6.429318050529638 0 0 0
207 70 2 0.417 17.76989706811919 7.53968024424766 8.020329077622103 -1 0 1
360 121 2 0.417 15.290688752899124 7.584033485665345 5.2353133667969125 0 0 0
88 30 2 0.417 12.17994105921686 9.164833103476237 7.517224890254487 0 0 0
361 121 2 0.417 14.510461253216718 8.864812244699058 4.7540972640319366 0 0 0
572 192 1 -0.834 18.057756332186592 8.89035181449543 5.017750826551472 0 0 0
122 42 1 -0.834 11.81862654442735 4.8386770019149274 7.335223694279098 -1 1 0
329 111 1 -0.834 17.887705360941855 4.707737997703566 6.295429057950061 0 0 0
574 192 2 0.417 17.15199964866674 8.733710064800311 4.741256163913877 0 0 0
134 46 1 -0.834 1.2181207662027247 14.251113511795152 7.755206363779733 0 0 0
640 214 2 0.417 2.842208435810077 13.009584336083014 9.483519490135649 0 0 0
557 187 1 -0.834 6.559344092156158 11.584018608114674 8.904776767207096 0 0 0
135 46 2 0.417 0.36153883510538465 14.349621684146982 7.308147348835233 0 0 0
558 187 2 0.417 7.53676260827963 11.79000993975432 8.812053647281978 0 0 0
559 187 2 0.417 6.13116610143539 11.354445696022168 8.048072122373664 0 0 0
261 88 2 0.417 8.524577746270175 14.204812518380692 7.015059240437787 0 0 0
136 46 2 0.417 1.3879814895789988 13.332569318786893 7.936945861517083 0 0 0
638 214 1 -0.834 2.217397906032188 12.294220526751344 9.31641126114914 0 0 0
64 22 2 0.417 4.317118227092106 10.470921540952174 6.9902220732495035 0 0 0
626 210 1 -0.834 3.13289259465342 9.837458860464809 8.225392929716797 0 0 1
211 71 2 0.417 4.023139966239551 12.104517791562413 4.72757586560098 0 0 0
63 22 2 0.417 4.699902537738788 10.480057940147084 5.552296495125079 0 0 0
554 186 1 -0.834 9.385225557818538 13.046792976649373 7.82759197953029 0 1 0
62 22 1 -0.834 5.075955816564125 10.492940385858597 6.438246316139256 0 0 0
580 194 2 0.417 6.4862559092267045 13.66336498795464 8.937006748098607 0 0 0
639 214 2 0.417 2.678850904544228 11.494086086175153 9.086572630940559 0 0 0
621 208 2 0.417 7.2374638716394095 13.45769985152958 5.283500940936982 1 -1 1
622 208 2 0.417 6.795882772102814 12.013828307449518 5.536796954300048 1 -1 1
620 208 1 -0.834 7.071590590128142 12.593391647306435 4.807535860083447 1 -1 1
578 194 1 -0.834 6.487753435678832 14.438874599384683 9.487548567055088 0 0 0
87 30 2 0.417 12.313044919260507 10.579777343067475 6.842354186958609 0 0 0
258 87 2 0.417 10.474995325137154 10.223484967399598 8.537660369482571 0 0 0
369 124 2 0.417 13.45282397444424 11.289052106150622 8.896757965485259 0 0 0
327 110 2 0.417 16.552200325619207 10.392729816022689 7.940941462621224 0 0 0
368 124 1 -0.834 13.648588218145566 12.114878443996629 8.465882262432645 0 0 0
308 104 1 -0.834 11.710012151865248 12.84769358237758 6.311302214936749 0 0 0
746 250 1 -0.834 18.774147448335743 11.679010520627836 5.831488042893836 0 0 0
326 110 1 -0.834 16.246785554247026 11.153155572415791 7.458728855447024 0 0 0
86 30 1 -0.834 11.703476246227767 9.861310640308076 7.0951098203655345 0 0 0
328 110 2 0.417 15.642148050766993 11.534725970168452 8.089069615058724 0 0 0
472 158 2 0.417 14.287327353457071 11.366392690983103 5.091034222369216 0 0 1
