# time e1bpip e2bpip e3bpip e4bpip edisp ebuck eele etot
19600 350.41430778636288323 3196.4219921928124677 64.489474410702797513 0 0 0 -4591.0958678146671446 -2944.2446883786774379
19650 344.04862020899042818 3123.8907714859778935 54.901111053856233468 0 0 0 -4509.6657880471648241 -2925.8150139441872852
19700 354.47279391359199963 3196.8290876548890083 56.154721358293741673 0 0 0 -4576.5304726585127355 -2946.3623775720752747
19750 345.99050362484069865 3337.696568401784134 69.973975361654723315 0 0 0 -4662.993944852637469 -2931.9634060352068445
19800 386.04412975948832809 3341.9632444365174706 70.303564296369415842 0 0 0 -4675.0068519770438797 -2914.9607874138455372
19850 377.68591493501838841 3297.0289786763846678 61.410807432134703276 0 0 0 -4633.371608869202646 -2911.760583044937448
19900 353.05741136356374454 3265.0305190148615111 70.35058345336192076 0 0 0 -4606.5160260023858427 -2921.2331342218067221
19950 380.23720360886790104 3156.5433842393267696 54.947288753809466755 0 0 0 -4523.3237323312441731 -2892.4871349791737885
20000 389.99298554569475073 3134.0013825130727128 63.451687245829880624 0 0 0 -4516.9539036743562974 -2882.688485983249393
20050 377.44918005900910885 3114.6576582482753111 56.809577741434893028 0 0 0 -4497.883945465794568 -2894.9197939814562233
20100 383.93635579762531052 3187.5488500158380702 62.946507853979582592 0 0 0 -4548.6968546538500959 -2882.4764315962102046
20150 349.76836629109095611 3295.4403208051735419 68.678412062705874064 0 0 0 -4599.1253633942324086 -2890.0568613624077443
20200 370.26434364330958715 3254.1840662303229692 49.997063356594736661 0 0 0 -4598.3271664777257683 -2913.6749594043621983
20250 384.2972557945436165 3143.6402490930290696 56.111977414558538158 0 0 0 -4510.1808152169614914 -2876.1876288884823225
20300 350.38335800070444748 3188.5905337142744429 64.81029015529828996 0 0 0 -4561.8084449956440949 -2918.4188815053225881
20350 344.62039837546336685 3203.2943600583594161 57.133766512683678229 0 0 0 -4559.3832224969737581 -2914.5275068600581108
20400 344.4843016999742531 3233.2346291333005865 62.777760985427434548 0 0 0 -4575.6133171686424248 -2912.5779058859056931
20450 371.59255077127761524 3111.6982445750436455 70.233028140270604922 0 0 0 -4478.0465407485517062 -2859.0505234509500951
20500 351.39849546610093967 3002.6205106077040909 63.063450574324434683 0 0 0 -4402.2642634358408031 -2886.8652564401036216
20550 333.31675061046558994 3114.6556519367413784 68.152439647245813603 0 0 0 -4487.4321669049368211 -2914.7807574531402679
20600 361.54837901101382158 3198.9228298646412441 91.173237580871301589 0 0 0 -4607.2826546319474801 -2947.7248976538021452
20650 371.21408248561499477 3331.7026709992046563 82.957964041034628622 0 0 0 -4678.7249235811805192 -2927.7349423677846971
20700 364.67177882354530993 3390.6921889831510271 68.322407790712645692 0 0 0 -4688.7135670537772967 -2922.109701315606344
20750 370.42019744122069369 3247.493117374961912 77.294820108353690102 0 0 0 -4584.7838871708463557 -2894.7182838933877065
20800 363.7169396937675856 3148.2116602521959976 80.61365888157564541 0 0 0 -4534.3322280106940525 -2906.1343883936697239
20850 383.20583724084156074 3067.4497632190609693 78.356289331896633144 0 0 0 -4484.2019388355420233 -2881.332267999445321
20900 341.20986406875744024 3095.3321862245497869 85.896458537378435949 0 0 0 -4497.8702363359570882 -2909.5392108975975134
20950 372.86825482129398779 3283.6454786041540501 69.938845637288608259 0 0 0 -4633.097669416244571 -2899.8804083196951069
21000 365.22367889405774122 3316.0052336515391289 73.511627808393583905 0 0 0 -4701.6159250495875312 -2957.7497844890635861
21050 388.37211165715069683 3346.0966141549665736 68.978326295521128486 0 0 0 -4726.5590019405963176 -2939.4632937422002215
21100 362.21084723647709325 3180.7087016800924175 62.058040587710323166 0 0 0 -4576.7733854814032384 -2920.0401993430164111
21150 396.74546577795808844 3187.2532866841120267 81.809347737762621477 0 0 0 -4612.1349955669811607 -2902.9770852045621723
21200 367.07714966160881431 3283.7072325148492382 61.810184889771157657 0 0 0 -4642.353246331513219 -2911.1105116485327926
21250 352.88706158103667576 3260.6998570983505488 63.081701461310515811 0 0 0 -4626.0994695159115508 -2920.8956354324222957
21300 362.28245058672075629 3170.2614598505319918 61.236996898817480428 0 0 0 -4583.97842354938075 -2928.1174201004459974
21350 373.24086189948826586 3175.4395637148372771 49.179827278702390458 0 0 0 -4598.3568936162100727 -2945.0140177548864813
21400 353.02891550700809375 3143.6221408662245267 66.553702015915263246 0 0 0 -4568.5039394112491209 -2942.6870499955894047
21450 372.1982906609154611 3217.406015781843962 70.478433988511085317 0 0 0 -4583.5441391093199854 -2902.6775199522921866
21500 387.18757021219573744 3228.2632764162858621 70.543051398994094825 0 0 0 -4561.4575735899798019 -2872.1805868014903353
21550 355.91017195520203131 3247.1149181593391404 80.08643489159059925 0 0 0 -4541.0850555186652855 -2866.1355732251063273
21600 358.42054633509332007 3207.2316997462644395 73.319596322940441269 0 0 0 -4534.9588886047204142 -2882.1227649062834644
21650 360.8075075533826066 3178.7306490270925678 66.490401360237314066 0 0 0 -4513.9238836260128664 -2881.4602774248410242
21700 392.28421096641011445 3227.0188828691484559 70.557087637937300428 0 0 0 -4602.5849560225260575 -2898.375178292415967
21750 350.65883964347676738 3135.3629625646863133 67.653154494711330358 0 0 0 -4540.347769027323011 -2935.0507543509324933
21800 339.07065124433853498 3079.007906312990599 62.972622910206524693 0 0 0 -4470.5681122083278751 -2919.06382401269002
21850 359.29114514940283698 3130.6373335908160698 67.765455633006240532 0 0 0 -4508.5167361349604107 -2904.7922157877201244
21900 368.34602874466145295 3102.7812979344512314 53.813895532031700952 0 0 0 -4460.7058394669929839 -2888.4992246003812397
21950 369.86018117949254247 3192.9130111074391607 51.704894742656975382 0 0 0 -4519.0804590899388131 -2901.5596906754353768
22000 368.84450753103612897 3328.6032210790272075 60.46322435856539812 0 0 0 -4620.0921062589814028 -2899.7271996383406076
22050 355.01420166578645876 3216.5671533581803487 62.581115969756801576 0 0 0 -4525.5977723583546322 -2886.5170350603734732
22100 381.58929019791776227 3126.825979941955211 64.996551424588886903 0 0 0 -4515.1527839102300277 -2900.5429408432673881
22150 371.44586601432479256 3148.7899541862507249 63.536416131426875609 0 0 0 -4461.1847508289447433 -2844.384254372657324
22200 378.00832128405426147 2997.8798557475233793 73.843419168197087288 0 0 0 -4378.3990632686864046 -2847.7714070102665573
22250 368.4735106171272605 3183.0434754434559181 79.393096053801357925 0 0 0 -4524.4004105617641471 -2872.1119412216971796
22300 371.85703605303103814 3339.9520532125634418 76.408888264985534988 0 0 0 -4645.4028759512157194 -2893.057405155737797
22350 375.73933527736164706 3179.7899888219699278 64.629065348284314041 0 0 0 -4531.07964075988275 -2889.5992384502574168
22400 344.65955652284770849 3090.5492653122091724 65.700430485301538397 0 0 0 -4459.6804830217142808 -2896.1509366197451527
22450 378.91851653668015842 3139.6961426315097015 74.439408699741946407 0 0 0 -4547.9493718944268039 -2912.2546499271848006
22500 377.27604531091594708 3188.3888391332407082 75.996502347120070908 0 0 0 -4572.9482773159843418 -2908.9391823203413878
22550 356.62256857550977429 3131.7982075486443136 81.635527586178227466 0 0 0 -4505.255310715453561 -2897.6251660406828705
22600 351.98833369630511925 3253.0026538735251052 81.234013693584145699 0 0 0 -4582.3853203832723011 -2896.039686540772891
22650 366.24833311048610085 3326.3343580407527043 78.068604715594318577 0 0 0 -4654.4504980913961845 -2919.6675415326694747
22700 362.93365427013060298 3228.2904363791217293 78.62321982085151717 0 0 0 -4594.5696375123843609 -2912.4362930550919373
22750 351.62993437495754279 3097.9923772217589431 80.870440740116691813 0 0 0 -4486.9491677894393433 -2902.0665603580509924
22800 364.27326830012680148 3185.188895872487592 55.166177898248264455 0 0 0 -4530.2148422692016538 -2896.4089584424614259
22850 345.40508470711409927 3220.2262167861495072 69.057651375592129739 0 0 0 -4552.7155016802535101 -2904.4253619882620114
22900 386.72909327458381767 3262.6768796725928041 73.90873507755433991 0 0 0 -4565.2566317769924353 -2846.4607201039070787
22950 365.02667568276558541 3195.0929372392747609 63.789553859051942197 0 0 0 -4520.4789215803521074 -2874.2849891979767563
23000 381.3117467259555724 3173.8168250473404441 51.75382846351974564 0 0 0 -4536.0200005105962191 -2891.4577794427104891
23050 349.11924932093853613 3094.8973017008565876 73.307070373821630938 0 0 0 -4498.836985256155458 -2921.9969956283389365
23100 335.76462479960014207 3120.4130706279956939 86.205305821056370519 0 0 0 -4527.6918067415863334 -2942.5290428523294395
23150 359.90368818282769325 3285.0362492839426523 84.535244077050677447 0 0 0 -4673.937227627971879 -2965.5549297954685244
23200 346.43711726147216723 3514.2049644064850327 82.409342617244050189 0 0 0 -4769.5564824944285647 -2931.1722621466942655
23250 370.63674898165982086 3334.4611150144692147 57.371684334445944842 0 0 0 -4640.420748673342132 -2914.7526715079775386
23300 366.45240018277604577 3120.3648915890935314 70.963164772354247134 0 0 0 -4497.213645169749725 -2911.0183636535521146
23350 348.30246308325399696 3126.2684275299375258 75.58243579461804984 0 0 0 -4481.5719912704935268 -2894.3955220121197272
23400 360.77501209968488638 3121.2901520877508119 74.151141454115148122 0 0 0 -4474.6489680987315296 -2876.9157553019485931
23450 334.81114947946707616 3126.3036589542221009 86.398104498403213825 0 0 0 -4459.1946755465469323 -2864.3387214494241562
23500 377.85665989085350702 3189.9232982120156521 67.545091694412121797 0 0 0 -4534.0975664543593666 -2876.0341676117850511
23550 357.7099206688887989 3152.9592803800169349 74.955319361713804938 0 0 0 -4481.8634446998421481 -2858.1672279921431254
23600 347.44848236144389375 3013.8404024948322331 84.522821678005868762 0 0 0 -4423.0499268481216859 -2897.0410210648874454
23650 396.15924973254675479 3167.3261494426296849 56.977499301616006733 0 0 0 -4515.1608012179422076 -2870.4453117893444869
23700 397.62924295186377321 3262.8804830747417327 68.688584717897356313 0 0 0 -4578.1717605575340713 -2858.6205672483029048
23750 354.72965124336548115 3177.9170391139964522 59.888397076615461856 0 0 0 -4486.6370191508103744 -2877.6029964763110911
23800 380.56108329915883814 3254.5625585773914281 59.01529742300864001 0 0 0 -4551.4313208154917447 -2856.3693803421242592
23850 365.26902880490422376 3064.7793703973475203 65.500570706866824366 0 0 0 -4445.9028704880884106 -2889.4688036477318747
23900 392.01485858826060849 3090.4555343425249703 68.90477553907756203 0 0 0 -4441.682264168999609 -2828.0950248201170325
23950 374.90502565532631252 3087.990391811599693 76.940329136841313584 0 0 0 -4437.8782386152124673 -2840.0938683009999295
24000 358.7459488597499444 3023.1366058965322736 69.31783030147653335 0 0 0 -4378.1956590082536422 -2835.260548032947554
24050 366.09430906747957124 3158.6337626523236395 62.939475406655347456 0 0 0 -4494.9904710726932535 -2876.6283238657570109
24100 376.86017953226098598 3283.1027934415774325 76.567733500091406995 0 0 0 -4615.3841202754865662 -2891.7259433960293791
24150 368.34825690105418516 3139.9568686878064909 70.722749409802943887 0 0 0 -4508.8523991050115001 -2898.3603074568945885
24200 333.39062563146279672 3186.0948925787592998 78.879580960530034872 0 0 0 -4520.6767406622220733 -2905.0222919274610831
24250 379.15440919816217047 3228.3484146721002617 62.424810760407702048 0 0 0 -4550.3091280935759642 -2876.9649945085907348
24300 342.32400021640540899 3115.1311697403448306 70.908814557501003151 0 0 0 -4473.687493176600583 -2900.2242940000000999
24350 353.77140016334828942 3142.9652112661756291 66.032459558484916329 0 0 0 -4504.3421978137093902 -2901.7572111231911549
24400 365.29815876035274869 3124.063102456433171 61.989058499962496285 0 0 0 -4492.8183459283072807 -2895.4093403143046999
24450 380.54818487399262494 3287.3506901272653522 56.176643400795555294 0 0 0 -4603.8408111764483692 -2886.4028563748802299
24500 354.52552822349997541 3236.2568775180925513 66.18592860174692305 0 0 0 -4564.9493361796312456 -2900.1384528439352835
24550 359.29812405356005911 3134.5471157045540167 68.863526061182980698 0 0 0 -4511.4098552625318916 -2912.1376209209583976
24600 364.20594418769650247 3101.3305244466973818 75.099509603594896134 0 0 0 -4488.9548617214641126 -2902.0446667416895252
24650 367.75885208365633616 3224.7853351715803001 76.862472073406280515 0 0 0 -4554.8264391486854947 -2880.5671871522163201
24700 358.40289477675872831 3224.6218180316509461 70.480774976947984101 0 0 0 -4552.9643621332998009 -2902.9217947001820903
24750 379.46215618059625285 3302.4866078699569698 85.395895331245611715 0 0 0 -4665.9969872380279412 -2928.6491068359587189
24800 359.78236590001750983 3278.6831095345678477 77.221712664224128275 0 0 0 -4625.7333867680399635 -2922.7264979273381869
24850 367.14071905434622067 3213.3007624376241438 84.475133308818357136 0 0 0 -4569.8965762031857594 -2890.0326535173735465
24900 358.11201563178786955 3110.1291683219687911 83.282250949196765077 0 0 0 -4494.2677915029880751 -2891.7039220030460456
24950 399.65702631973749703 3118.4445599582627437 91.151667178672298064 0 0 0 -4539.885177020075389 -2879.5430665993194452
25000 384.39479064535595398 3203.0840617915187067 84.148010130531304185 0 0 0 -4596.1472404971855212 -2900.9627937098002803
25050 362.97451341308288875 3137.4956263895805932 91.765389808258774451 0 0 0 -4559.1759875240768451 -2924.2545747793383271
25100 338.38197394787010808 3162.0016659172688378 87.510295659793712275 0 0 0 -4550.6860944567515617 -2931.9762821546869418
25150 349.72649554171573527 3244.4127712099975724 79.443780383865075123 0 0 0 -4575.094762537837596 -2900.0044314094880065
25200 353.4503985740960843 3331.3711742566233625 85.729884468684886656 0 0 0 -4641.3582915034867256 -2902.5650678023648652
25250 389.36179219227705062 3297.2589276485314258 74.251383655402236172 0 0 0 -4636.915276361611177 -2894.6533591662246181
25300 346.75307180040556432 3196.1510447938471771 71.75976080397023793 0 0 0 -4564.284198337698399 -2923.6180798062200665
25350 325.97979616406411196 3006.7828943016256744 87.882316957421124926 0 0 0 -4428.4639368630205354 -2915.850713804091356
25400 351.6412386646445043 3195.6194642154914618 82.612567006617666721 0 0 0 -4592.3623156611893137 -2943.4684852199220586
25450 366.26433498838179048 3324.1944697580506727 72.46959743271492016 0 0 0 -4688.514350442174873 -2952.6248143357870504
25500 369.75350771118883131 3346.0071645940847702 66.346904018347458987 0 0 0 -4669.6508140510704834 -2922.1427391315201021
25550 359.46453926534036327 3172.8593776021925805 77.769182299521432356 0 0 0 -4550.3242910657963876 -2921.8486751781838393
25600 368.77586463876406242 3209.4081750365621701 86.98319940311063192 0 0 0 -4580.7353977305374428 -2916.3808145896437054
25650 359.98826167015573674 3269.7423985840473506 77.275373504575981087 0 0 0 -4602.9792830744636376 -2908.0057705021936272
25700 375.12788598383497174 3235.9207991834718996 71.544584571453953004 0 0 0 -4602.2365195449419843 -2917.5383091233570667
25750 356.95478961794555062 3082.5699471268453635 93.299328177293389786 0 0 0 -4484.1666627219974544 -2889.3476026353218913
25800 358.19123317006864227 3167.7325010466092863 85.643502184264704624 0 0 0 -4553.4338233450589541 -2912.5798099145827109
25850 393.31262585068378712 3266.224110972742892 77.758788198981307005 0 0 0 -4607.7027980952789221 -2876.4727224522471261
25900 366.02256957077827337 3200.0102173154036791 83.183320538987928217 0 0 0 -4547.4665375814602157 -2885.8196208865638255
25950 367.49312083071674806 3198.0115500799256552 71.424824390644914729 0 0 0 -4537.5944353295753899 -2885.5386016641145943
26000 367.14278835517711741 3105.1007924384052785 76.48643344843232228 0 0 0 -4511.0579560496244085 -2910.665441180378366
26050 361.43274723069418997 3120.2748955861902687 67.485152692316773937 0 0 0 -4515.2135173576971283 -2914.6417806574058886
26100 370.45543127872247169 3255.9688750306609109 77.542216980653648761 0 0 0 -4633.6296914090144128 -2926.8715381530323612
26150 366.5036236786749555 3228.8946200736795618 80.619601342503941055 0 0 0 -4588.5936495465330154 -2899.9036136710824394
26200 379.32309963902542904 3193.0152810088575279 63.687890063601443558 0 0 0 -4537.5069641004774894 -2878.9857033348007462
26250 388.64481429506537324 3214.4055657806266026 67.581380981296973687 0 0 0 -4549.8598855220898258 -2858.8809173359341003
26300 383.12074447657397513 3027.6417782833004821 54.731523475151441005 0 0 0 -4392.3122454508275041 -2845.4089837246287971
26350 384.65244020175629203 3143.4772758249646358 61.473273303055307792 0 0 0 -4522.9332640751654253 -2893.2590473491732155
26400 370.68839201087064339 3250.4461848022556296 73.973541527594122158 0 0 0 -4610.4773995565656151 -2919.43109141249397
26450 333.0593755187927627 3195.3923673087542738 65.230492766673279448 0 0 0 -4550.2170326578052482 -2944.2464176594280616
26500 373.3631564079358327 3434.1041256982543928 91.981913709478249075 0 0 0 -4759.4049850058063384 -2937.1626693577181868
26550 362.19221292999344541 3325.7209533317500245 87.33719092217758373 0 0 0 -4659.2436005187337287 -2920.452727860534651
26600 388.02999859159297102 3200.6436770039040312 85.340170169251905463 0 0 0 -4574.7027942378172156 -2885.994399859189798
26650 376.71045441888094274 3141.1060297633957816 63.879974930766884711 0 0 0 -4489.2475211610271799 -2861.981329292772898
26700 388.53592035083835299 3046.2155719760617103 63.309012990158848311 0 0 0 -4442.1341518291046668 -2856.7571647262138868
26750 392.30021120466955153 3132.4797852105994025 68.222733644211615456 0 0 0 -4509.7537368394268924 -2853.6009653292926487
26800 328.39379082304122903 3112.8750172907389242 64.864308930032564149 0 0 0 -4470.533407549036383 -2892.8503920439734429
26850 404.23592369852178763 3263.1360255470267475 53.622452055245084068 0 0 0 -4593.1809752478775408 -2857.1038926044852815
26900 348.16732462779282287 3267.5421418491600889 65.02991448794183782 0 0 0 -4608.5853285568373394 -2918.1185197054433047
26950 347.9030584497484142 3276.8955303877091865 71.401263956707182956 0 0 0 -4629.6157216512774539 -2926.8305475763690993
27000 374.89882939560476416 3239.3692405728288577 82.422756158080929367 0 0 0 -4631.4997987216756883 -2919.5039179569803309
27050 352.42933567368106651 3152.671878265623036 64.892747245048681748 0 0 0 -4553.9990532425708807 -2935.8881968384189349
27100 339.04072447403933666 3271.3647286852628895 65.082687251545323193 0 0 0 -4627.162274643515957 -2941.3628335678822623
27150 379.96885907129490079 3197.5237749588623046 70.200108898831260262 0 0 0 -4583.6726834142473308 -2906.5993981271672055
27200 342.30953890149163499 3060.6916649635568319 74.02261973428510089 0 0 0 -4447.4665863544323656 -2888.8435206034146177
27250 342.07070067469567221 3156.4720464512615763 79.184892010587475397 0 0 0 -4517.2505623322940664 -2893.9838927602149852
27300 375.1276509982919265 3188.9124547584765423 71.312070042598762143 0 0 0 -4558.8741464567383446 -2892.7038610271047219
27350 370.14630264200076226 3272.2243455993148018 65.941585612883372391 0 0 0 -4583.0698194828446503 -2868.5789247895795597
27400 370.83618008817842338 3221.1026997000653864 50.688015537412276501 0 0 0 -4565.4519956550338975 -2896.6737923576019966
27450 373.77969692988176575 3093.0627626345776662 65.807998459173219885 0 0 0 -4488.7089334350912395 -2884.1147878947431309
27500 339.29533825267156999 3056.8127786993336485 62.342620192930141343 0 0 0 -4472.1100245257239294 -2929.329135074223359
27550 370.9339094787252975 3150.6127264882634336 63.743943299850499784 0 0 0 -4526.6396128740798304 -2894.1591861803490247
27600 385.27648893594556512 3255.3296981411026536 64.847055066001118462 0 0 0 -4601.088324067852227 -2891.6776239238038215
27650 389.20526796402759828 3300.4427442507994783 86.72076348869092044 0 0 0 -4647.8604775476396753 -2889.9742639656046777
27700 353.88958916226147267 3207.0548185144848503 78.959069860534143004 0 0 0 -4551.6618836295510846 -2899.1137405587646754
27750 355.59903286145669199 3176.2213518501421277 85.919235193836271947 0 0 0 -4555.8853653277346893 -2913.4176241458985714
27800 384.09687054742056489 3167.6754651222590837 86.366180522841517586 0 0 0 -4543.2139901692407875 -2869.233514772046874
27850 373.01294492172985429 3126.5556140330782 69.098834697575156838 0 0 0 -4479.9743629723407139 -2852.272258125913595
27900 386.39389522010856126 3113.0542442494456736 64.093091538451744782 0 0 0 -4486.4775305045968707 -2853.3082141706863695
27950 376.23704747072849841 3136.4404286188901096 70.024760624588850533 0 0 0 -4503.9891223394743065 -2863.5703636183175149
28000 371.50249385943305924 3134.2743705437815152 63.521216204855363685 0 0 0 -4518.8207084570958614 -2890.9778193040074257
28050 350.94336062220855865 3250.233170301447899 58.012570804910531308 0 0 0 -4566.8575530490652454 -2889.8880938574648098
28100 364.51672083139175129 3168.3721860775845016 67.820038863939174689 0 0 0 -4563.1424770568955864 -2922.4411733044853463
28150 371.22025378326446798 3179.2480790335016536 81.503495321285186037 0 0 0 -4546.3942082459607263 -2888.7257416359334457
28200 359.78658038723187929 3277.6014032253556252 78.398803014895719343 0 0 0 -4611.2346845162446698 -2901.0910496825608789
28250 363.99334744621540949 3250.1831429184603621 75.912950265386456294 0 0 0 -4593.5608047913183327 -2900.8342940610546066
28300 418.87584268409568722 3225.0407942724282293 62.93657448662567333 0 0 0 -4582.8796242712696767 -2863.0562404024922216
28350 387.41539042887609412 3149.0742113101077848 70.27476796904522871 0 0 0 -4508.8162746121761302 -2863.3072228110077049
28400 366.2753402699914318 3146.8122108660522827 66.291089647486927561 0 0 0 -4505.6137174651867099 -2878.5137682307499745
28450 371.84042362992875042 3225.7083589993289934 64.155758576612882393 0 0 0 -4565.1102544631612545 -2890.2901418636320159
28500 385.05992926884340477 3299.0284357130935859 72.558235443410836751 0 0 0 -4632.8709407268097493 -2880.0716995019770366
28550 353.18194470111058081 3200.2076932351583309 62.733281842404736039 0 0 0 -4517.2826732410949262 -2865.3046475292635478
28600 381.57862990310212581 3044.2191428316282327 73.733086479780240552 0 0 0 -4452.5640644288287149 -2861.9997944715705671
28650 347.48158238127638242 2987.3589498632582035 70.916407778904400061 0 0 0 -4397.0419745410708856 -2877.8795173303051342
28700 385.58309562456298636 3088.245456418813319 79.848322819605726863 0 0 0 -4486.7671065732438365 -2856.4066490532613898
28750 366.09675405406977688 3240.6106171867090779 57.749715403383262924 0 0 0 -4556.0850247084817966 -2876.8612645323883044
28800 394.21857672746568824 3350.9853380254430704 63.241610658513941701 0 0 0 -4654.7268250947508932 -2878.3902890101471712
28850 373.93515719217043625 3393.9633919529846935 55.115385413626022171 0 0 0 -4656.3982690356679086 -2886.6878827422319773
28900 349.06379628679985672 3269.7909680792786276 53.321555733239065944 0 0 0 -4572.1757871819881984 -2903.1858891983079047
28950 348.65441619776197513 3123.6384897182069835 61.707970590981389591 0 0 0 -4512.258671910258272 -2922.6189974706026078
29000 401.77904670022905975 3156.5865763629822141 74.947420509238000363 0 0 0 -4531.1365867471849924 -2851.5536611724219256
29050 368.8149082073775844 3067.2621989033796126 77.77820259181748952 0 0 0 -4442.6049379338974177 -2843.8575027887986835
29100 375.31417046995829878 3212.6195694760153856 66.909728726268454579 0 0 0 -4549.841866443555773 -2854.1727296063272661
29150 369.51655262801347135 3219.3537495174618925 62.472548988648618717 0 0 0 -4574.0703720444780629 -2883.0473573170261261
29200 352.10555822459286901 3098.5519584270678024 44.759545040266914384 0 0 0 -4492.5323878973995306 -2914.063007662120981
29250 351.69883411499529302 3022.5822388610195048 61.633205413683995744 0 0 0 -4439.215157056373755 -2905.0620836874436463
29300 368.00880173936593565 3204.8108032317627476 61.133076813312214881 0 0 0 -4562.2122778169014055 -2909.5866688264845834
29350 401.81287547132365034 3319.6161329340520751 52.125315402773843232 0 0 0 -4641.0868326714762588 -2901.8372806415418381
29400 373.17174321992371233 3361.3983872206690648 60.905781578495620465 0 0 0 -4613.0816142693929578 -2868.1686747842522891
29450 351.42738915187214843 3289.0028286657798162 71.869075597022117563 0 0 0 -4604.9284776401755153 -2920.3020938890240359
29500 382.75129807794110093 3169.6594164659541093 87.691955006961549657 0 0 0 -4584.4277371095267881 -2923.0391252703275313
29550 341.13211028425314453 3084.472921545806912 81.031879707474828933 0 0 0 -4481.9692113703367795 -2923.8083293151266844
29600 370.89602060646569726 3216.933268837162359 71.490335312120748767 0 0 0 -4582.4153813638549764 -2909.4546388493731683
29650 387.6552319871593113 3182.3753050187892768 59.084850516507366081 0 0 0 -4554.119037754197052 -2906.5045946205750624
29700 377.69525924540965889 3244.8442752870209915 71.411449474722587638 0 0 0 -4562.6507798263892255 -2875.6054391494990341
29750 346.2288330695276386 3196.843029457267221 63.317970445781483591 0 0 0 -4543.7190652040671921 -2924.4104097917957006
29800 366.79685690561859701 3201.7476268695245381 71.336154609557979711 0 0 0 -4595.9497866866076947 -2945.9981663526646116
29850 370.2852422448870584 3190.1090453385763794 60.44990126975557132 0 0 0 -4564.454529237056704 -2929.313243147897083
29900 395.77923220589991615 3305.814915335355181 65.062697645449503625 0 0 0 -4659.5131449507534853 -2921.8551771492489024
29950 377.17650000236392316 3378.5678401231798489 77.554007256589642338 0 0 0 -4712.8375671994672302 -2933.413966761978827
30000 376.94237337021860412 3248.986143738940882 80.043389534487602077 0 0 0 -4629.1912799474393978 -2931.3861661295522936
30050 372.39439763517958681 3129.4016115378722134 61.915538527670186397 0 0 0 -4517.7769331983663506 -2908.1230328121710045
30100 360.65838826885044455 3125.7960586172212061 72.805066201191252162 0 0 0 -4479.7674106771919469 -2868.9727493629907258
30150 373.2317337535202455 3189.6597020581039033 78.26968153070421863 0 0 0 -4555.8923633185850122 -2879.6523899016056021
30200 368.09082243489694974 3193.1956863012987924 67.170693523999304375 0 0 0 -4553.4897307320279651 -2897.5643605231357469
30250 359.69526818803814194 3166.2302522591130582 62.472130312834146082 0 0 0 -4501.7847666980142094 -2875.8016875258435903
30300 380.09949155495399964 3207.0729292210635322 79.632261383105870323 0 0 0 -4554.0139123231147096 -2875.1057041587419008
30350 376.67921786594951072 3291.8207789646453421 73.200954861555231901 0 0 0 -4605.0742373882230822 -2880.2272619500695328
30400 377.57066017085401199 3250.4927804723743066 70.382570219551539026 0 0 0 -4580.8367768960670219 -2883.717679019836396
30450 384.76258575437043419 3105.2896365005722146 58.269890147330201557 0 0 0 -4479.7792505091110797 -2878.7628805133444985
30500 374.23589290748640224 3191.9623005183311761 62.049091083471765273 0 0 0 -4543.6409564837222206 -2891.8094720200097072
30550 365.06228913179830897 3360.5696976541880758 50.703534159299451289 0 0 0 -4670.5793577634212852 -2926.7024092140281937
30600 355.04176532820082457 3373.6049393094140214 63.391413918409192263 0 0 0 -4705.5950585190639686 -2950.6326065247253609
30650 360.45668937084383288 3212.0899212055305725 68.753463318908515589 0 0 0 -4598.1611971955944682 -2941.778109129303175
30700 385.60786780631696047 3154.4452982845050428 74.507451031233472349 0 0 0 -4569.9151333201789384 -2919.9825632997608409
30750 365.0995726697164514 3185.4238416274329211 64.764850938268210712 0 0 0 -4541.5482920173708408 -2897.1612031516679053
30800 393.78311939048086288 3180.1921011323056518 57.970347327629070833 0 0 0 -4540.4188585178526409 -2874.5443301245477414
30850 367.87845897128028128 3098.0270329653426415 66.383429740902045069 0 0 0 -4459.6663822208138299 -2866.5716539778104561
30900 362.07863252475095805 3181.0551577780079242 64.858124983096388405 0 0 0 -4545.4571300552543107 -2911.419248890118979
30950 358.33018768678994093 3174.8911831190753219 71.948876737837053952 0 0 0 -4543.7214304296458067 -2924.8374962417392453
31000 367.2494964243777531 3463.8374357355505708 79.249782019117887444 0 0 0 -4766.3170464579361578 -2950.992389732236461
31050 371.07013425326948663 3404.0061718764868601 67.174588071771026421 0 0 0 -4736.2491468208063452 -2976.7421937215244725
31100 398.82300568386199302 3428.9335603737999918 69.029351236640849265 0 0 0 -4748.3598342146869982 -2931.4324757784474969
31150 368.44714592841461354 3186.7748337124571663 69.183421579550270053 0 0 0 -4587.7499266990653268 -2950.1191636869539252
31200 377.26892969327963101 3108.4068479320649203 46.718035653809387497 0 0 0 -4480.8618528057031654 -2892.666719301642388
31250 397.2201829667109223 3187.6638870451620278 62.083398751428262585 0 0 0 -4558.2077087624675187 -2871.5272062795925194
31300 404.96280905381985349 3139.0345492026249303 62.347129116370027191 0 0 0 -4547.7903779422331354 -2887.0472013457915637
31350 400.47701097099502476 3268.0744762727367743 68.887711581956438067 0 0 0 -4628.9135061575734653 -2885.9373378063710334
31400 378.66442965226070783 3215.4657280598535181 74.865151669111966726 0 0 0 -4600.6583720329454081 -2911.079052356189095
